# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
218.3512,6.4318
218.3554,6.4458
218.3595,6.3898
218.3636,6.3974
218.3678,6.3606
218.3719,6.3402
218.3760,6.3186
218.3802,6.2474
218.3843,6.2283
218.3884,6.2601
218.3926,6.2220
218.3967,6.2003
218.4008,6.2563
218.4049,6.3262
218.4091,6.3758
218.4132,6.4280
218.4173,6.3479
218.4215,6.4458
218.4256,6.5233
218.4297,6.5297
218.4339,6.5844
218.4380,6.6797
218.4421,6.7077
218.4463,6.7649
218.4504,6.7878
218.4545,6.8196
218.4587,6.7331
218.4628,6.6937
218.4669,6.7166
218.4711,6.6530
218.4752,6.6454
218.4793,6.7090
218.4835,6.7001
218.4876,6.6238
218.4917,6.6162
218.4959,6.5437
218.5000,6.4839
218.5041,6.4852
218.5083,6.4814
218.5124,6.4419
218.5165,6.3402
218.5207,6.3326
218.5248,6.4165
218.5289,6.3618
218.5330,6.3135
218.5372,6.3924
218.5413,6.4699
218.5454,6.4458
218.5496,6.4305
218.5537,6.4394
218.5578,6.4432
218.5620,6.5093
218.5661,6.5475
218.5702,6.5767
218.5744,6.6162
218.5785,6.6238
218.5826,6.6301
218.5868,6.4788
218.5909,6.4992
218.5950,6.4254
218.5992,6.4483
218.6033,6.4890
218.6074,6.5462
218.6116,6.5984
218.6157,6.5500
218.6198,6.4089
218.6240,6.4216
218.6281,6.4267
218.6322,6.5195
218.6364,6.5589
218.6405,6.5500
218.6446,6.5284
218.6488,6.4534
218.6529,6.4826
218.6570,6.5335
218.6611,6.4343
218.6653,6.2868
218.6694,6.1368
218.6735,6.1393
218.6777,6.2296
218.6818,6.2932
218.6859,6.2296
218.6901,6.2525
218.6942,6.3771
218.6983,6.5208
218.7025,6.5589
218.7066,6.5869
218.7107,6.6390
218.7149,6.6098
218.7190,6.4483
218.7231,6.3262
218.7273,6.3250
218.7314,6.2487
218.7355,6.3135
218.7397,6.4229
218.7438,6.4458
218.7479,6.4915
218.7521,6.5780
218.7562,6.5424
218.7603,6.4865
218.7645,6.4801
218.7686,6.5666
218.7727,6.6670
218.7769,6.7344
218.7810,6.7344
218.7851,6.6467
218.7892,6.6581
218.7934,6.7115
218.7975,6.7204
218.8016,6.7408
218.8058,6.7446
218.8099,6.7357
218.8140,6.6238
218.8182,6.5221
218.8223,6.4419
218.8264,6.4610
218.8306,6.3771
218.8347,6.2016
218.8388,6.1088
218.8430,5.9422
218.8471,5.8252
218.8512,5.8278
218.8554,5.8481
218.8595,5.8710
218.8636,5.8812
218.8678,5.8990
218.8719,5.9155
218.8760,5.9689
218.8802,6.0236
218.8843,6.1012
218.8884,6.1380
218.8926,6.1927
218.8967,6.2436
218.9008,6.2830
218.9049,6.3072
218.9091,6.2830
218.9132,6.3072
218.9173,6.3962
218.9215,6.4852
218.9256,6.5640
218.9297,6.6187
218.9339,6.6174
218.9380,6.5907
218.9421,6.6289
218.9463,6.6912
218.9504,6.7522
218.9545,6.8120
218.9587,6.8247
218.9628,6.8641
218.9669,6.8743
218.9711,6.9137
218.9752,6.8896
218.9793,6.6645
218.9835,6.5844
218.9876,6.6581
218.9917,6.4534
218.9959,6.3313
219.0000,6.2576
219.0041,6.1953
219.0083,6.1469
219.0124,6.1431
219.0165,6.0554
219.0207,6.1291
219.0248,6.1838
219.0289,6.2220
219.0330,6.1444
219.0372,6.1279
219.0413,6.2003
219.0454,6.2855
219.0496,6.2003
219.0537,6.1024
219.0578,6.0605
219.0620,6.1024
219.0661,6.1597
219.0702,6.0808
219.0744,6.0363
219.0785,6.0121
219.0826,6.0656
219.0868,6.0490
219.0909,6.0923
219.0950,6.1597
219.0992,6.2054
219.1033,6.2449
219.1074,6.2906
219.1116,6.3237
219.1157,6.3593
219.1198,6.2423
219.1240,6.1495
219.1281,6.0745
219.1322,6.0783
219.1364,6.0808
219.1405,6.1431
219.1446,6.2270
219.1488,6.2092
219.1529,6.1800
219.1570,6.2042
219.1611,6.2016
219.1653,6.2499
219.1694,6.3097
219.1735,6.3466
219.1777,6.3479
219.1818,6.4191
219.1859,6.4547
219.1901,6.5017
219.1942,6.5297
219.1983,6.5208
219.2025,6.4140
219.2066,6.4458
219.2107,6.5462
219.2149,6.5920
219.2190,6.3911
219.2231,6.4330
219.2273,6.4852
219.2314,6.5869
219.2355,6.7064
219.2397,6.7446
219.2438,6.7420
219.2479,6.7408
219.2521,6.8387
219.2562,6.9353
219.2603,6.8921
219.2645,6.9341
219.2686,7.0053
219.2727,6.8578
219.2769,6.8450
219.2810,6.6925
219.2851,6.6060
219.2892,6.5831
219.2934,6.4216
219.2975,6.2321
219.3016,6.1927
219.3058,6.2270
219.3099,6.2830
219.3140,6.3542
219.3182,6.4394
219.3223,6.5310
219.3264,6.5310
219.3306,6.5564
219.3347,6.3211
219.3388,6.2487
219.3430,6.1558
219.3471,6.1190
219.3512,6.2156
219.3554,6.2677
219.3595,6.2843
219.3636,6.2474
219.3678,5.9651
219.3719,5.8100
219.3760,5.7566
219.3802,5.7947
219.3843,5.7222
219.3884,5.6650
219.3926,5.6968
219.3967,5.7794
219.4008,5.8303
219.4049,5.9537
219.4091,6.0427
219.4132,6.0363
219.4173,6.1291
219.4215,6.1787
219.4256,6.1825
219.4297,6.1698
219.4339,6.2309
219.4380,6.1800
219.4421,6.1050
219.4463,6.0490
219.4504,5.9969
219.4545,6.0478
219.4587,5.9537
219.4628,5.9371
219.4669,5.9435
219.4711,6.0045
219.4752,6.0745
219.4793,6.0478
219.4835,6.0770
219.4876,6.1635
219.4917,6.1635
219.4959,6.2270
219.5000,6.2843
219.5041,6.2461
219.5083,6.1825
219.5124,6.0757
219.5165,6.0249
219.5207,6.0478
219.5248,6.0668
219.5289,6.0071
219.5330,5.7960
219.5372,5.8532
219.5413,5.8608
219.5454,5.7922
219.5496,5.7489
219.5537,5.7273
219.5578,5.7477
219.5620,5.7998
219.5661,5.7947
219.5702,5.6625
219.5744,5.7794
219.5785,5.8596
219.5826,5.9282
219.5868,5.9740
219.5909,6.0261
219.5950,6.0389
219.5992,6.1304
219.6033,6.2042
219.6074,6.2728
219.6116,6.2652
219.6157,6.2105
219.6198,6.2309
219.6240,6.0541
219.6281,6.0198
219.6322,6.0147
219.6364,5.9867
219.6405,5.9638
219.6446,5.9727
219.6488,5.9091
219.6529,5.8952
219.6570,5.9651
219.6611,6.0134
219.6653,5.9765
219.6694,6.0935
219.6735,6.1736
219.6777,6.2181
219.6818,6.1711
219.6859,6.1787
219.6901,6.2550
219.6942,6.2716
219.6983,6.3987
219.7025,6.3173
219.7066,6.1622
219.7107,6.2614
219.7149,6.2703
219.7190,6.2995
219.7231,6.3122
219.7273,6.3987
219.7314,6.4267
219.7355,6.3618
219.7397,6.3453
219.7438,6.4458
219.7479,6.5208
219.7521,6.5322
219.7562,6.4229
219.7603,6.4941
219.7645,6.5729
219.7686,6.6543
219.7727,6.7331
219.7769,6.7916
219.7810,6.8463
219.7851,6.8997
219.7892,6.9697
219.7934,6.9671
219.7975,6.9379
219.8016,6.8094
219.8058,6.8552
219.8099,6.8807
219.8140,6.9048
219.8182,6.9608
219.8223,6.9913
219.8264,6.9862
219.8306,6.9926
219.8347,6.9150
219.8388,6.7573
219.8430,6.5653
219.8471,6.5462
219.8512,6.4407
219.8554,6.4140
219.8595,6.4394
219.8636,6.4534
219.8678,6.4292
219.8719,6.3746
219.8760,6.3428
219.8802,6.3771
219.8843,6.4432
219.8884,6.4280
219.8926,6.4623
219.8967,6.5322
219.9008,6.5691
219.9049,6.6034
219.9091,6.6034
219.9132,6.5564
219.9173,6.5577
219.9215,6.5106
219.9256,6.5488
219.9297,6.6441
219.9339,6.7560
219.9380,6.7497
219.9421,6.7840
219.9463,6.8107
219.9504,6.7815
219.9545,6.7573
219.9587,6.6454
219.9628,6.6390
219.9669,6.6454
219.9711,6.5844
219.9752,6.6174
219.9793,6.5869
219.9835,6.5831
219.9876,6.5577
219.9917,6.4890
219.9959,6.5475
220.0000,6.6212
220.0041,6.7293
220.0083,6.7192
220.0124,6.7382
220.0165,6.6301
220.0207,6.6747
220.0248,6.6925
220.0289,6.6327
220.0330,6.6721
220.0372,6.6721
220.0413,6.7001
220.0454,6.6785
220.0496,6.7548
220.0537,6.7700
220.0578,6.8171
220.0620,6.8768
220.0661,6.9442
220.0702,6.9798
220.0744,6.9722
220.0785,6.9239
220.0826,6.9023
220.0868,6.8997
220.0909,6.9277
220.0950,6.8400
220.0992,6.7573
220.1033,6.7789
220.1074,6.7459
220.1116,6.7649
220.1157,6.8387
220.1198,6.8196
220.1240,6.6645
220.1281,6.5933
220.1322,6.5488
220.1364,6.5704
220.1405,6.6251
220.1446,6.7064
220.1488,6.7293
220.1529,6.7751
220.1570,6.9074
220.1611,6.9582
220.1653,6.9875
220.1694,6.9302
220.1735,6.9480
220.1777,7.0612
220.1818,7.1299
220.1859,7.1629
220.1901,7.1960
220.1942,7.1769
220.1983,7.2291
220.2025,7.1528
220.2066,7.0727
220.2107,7.0307
220.2149,6.9722
220.2190,6.9353
220.2231,6.9824
220.2273,7.0383
220.2314,7.0231
220.2355,6.9480
220.2397,7.0104
220.2438,7.0256
220.2479,7.0689
220.2521,7.0243
220.2562,6.9837
220.2603,7.0447
220.2645,6.9760
220.2686,6.9938
220.2727,6.9989
220.2769,7.0523
220.2810,7.1006
220.2851,7.1350
220.2892,7.2214
220.2934,7.2710
220.2975,7.2570
220.3016,7.2774
220.3058,7.2354
220.3099,7.2367
220.3140,7.2405
220.3182,7.2125
220.3223,7.1986
220.3264,7.1706
220.3306,7.1553
220.3347,7.1223
220.3388,7.1108
220.3430,7.0332
220.3471,7.0409
220.3512,7.0269
220.3554,7.0002
220.3595,6.9519
220.3636,6.9709
220.3678,6.9201
220.3719,6.9582
220.3760,6.9557
220.3802,6.9010
220.3843,6.8616
220.3884,6.8832
220.3926,6.9035
220.3967,6.9379
220.4008,6.8361
220.4049,6.8056
220.4091,6.7090
220.4132,6.6848
220.4173,6.7064
220.4215,6.7484
220.4256,6.7624
220.4297,6.7866
220.4339,6.8158
220.4380,6.8425
220.4421,6.9010
220.4463,6.9786
220.4504,7.0396
220.4545,6.9404
220.4587,6.9112
220.4628,6.9175
220.4669,6.8527
220.4711,6.8285
220.4752,6.9074
220.4793,6.9290
220.4835,6.9849
220.4876,7.0841
220.4917,7.1833
220.4959,7.2189
220.5000,7.2901
220.5041,7.2977
220.5083,7.2799
220.5124,7.1871
220.5165,7.1553
220.5207,7.2316
220.5248,7.2049
220.5289,7.2787
220.5330,7.3194
220.5372,7.3893
220.5413,7.4719
220.5454,7.5406
220.5496,7.5711
220.5537,7.6436
220.5578,7.6805
220.5620,7.7364
220.5661,7.7301
220.5702,7.7899
220.5744,7.8636
220.5785,7.9259
220.5826,8.0213
220.5868,8.0187
220.5909,7.9513
220.5950,7.8712
220.5992,7.7988
220.6033,7.7085
220.6074,7.6703
220.6116,7.5622
220.6157,7.5114
220.6198,7.4656
220.6240,7.4669
220.6281,7.3995
220.6322,7.3918
220.6364,7.2253
220.6405,7.2520
220.6446,7.2952
220.6488,7.3588
220.6529,7.3893
220.6570,7.4363
220.6611,7.3550
220.6653,7.2113
220.6694,7.2634
220.6735,7.2214
220.6777,7.2024
220.6818,7.1820
220.6859,7.2672
220.6901,7.2240
220.6942,7.1897
220.6983,7.1655
220.7025,7.1986
220.7066,7.2024
220.7107,7.1909
220.7149,7.1045
220.7190,7.0599
220.7231,7.1731
220.7273,7.2113
220.7314,7.2698
220.7355,7.3016
220.7397,7.3893
220.7438,7.4834
220.7479,7.5444
220.7521,7.5915
220.7562,7.6818
220.7603,7.7492
220.7645,7.7593
220.7686,7.7377
220.7727,7.6487
220.7769,7.7428
220.7810,7.6945
220.7851,7.6169
220.7892,7.6449
220.7934,7.6652
220.7975,7.7008
220.8016,7.7021
220.8058,7.6385
220.8099,7.6640
220.8140,7.7275
220.8182,7.7161
220.8223,7.7784
220.8264,7.7860
220.8306,7.8318
220.8347,7.8407
220.8388,7.8738
220.8430,7.9412
220.8471,7.9780
220.8512,8.0048
220.8554,8.0086
220.8595,7.9590
220.8636,7.9361
220.8678,7.9005
220.8719,7.9132
220.8760,7.8738
220.8802,7.8178
220.8843,7.8687
220.8884,7.8344
220.8926,7.8331
220.8967,7.8801
220.9008,7.9577
220.9049,8.0251
220.9091,8.0022
220.9132,7.9882
220.9173,7.9984
220.9215,8.1217
220.9256,8.0569
220.9297,8.1128
220.9339,8.0760
220.9380,8.0620
220.9421,8.0340
220.9463,8.0187
220.9504,7.9831
220.9545,7.9857
220.9587,8.0086
220.9628,8.0480
220.9669,8.0200
220.9711,8.0950
220.9752,8.0671
220.9793,8.0226
220.9835,8.0035
220.9876,8.0035
220.9917,8.0798
220.9959,8.1243
221.0000,8.1167
221.0041,8.0658
221.0083,7.9043
221.0124,7.8750
221.0165,7.8344
221.0207,7.7174
221.0248,7.6055
221.0289,7.6296
221.0330,7.6462
221.0372,7.4096
221.0413,7.4351
221.0454,7.4262
221.0496,7.5482
221.0537,7.5940
221.0578,7.6729
221.0620,7.6487
221.0661,7.6805
221.0702,7.6627
221.0744,7.6996
221.0785,7.6551
221.0826,7.6385
221.0868,7.5940
221.0909,7.5012
221.0950,7.4681
221.0992,7.5177
221.1033,7.4338
221.1074,7.4745
221.1116,7.5559
221.1157,7.5482
221.1198,7.5915
221.1240,7.6894
221.1281,7.7962
221.1322,7.8458
221.1364,7.8064
221.1405,7.6614
221.1446,7.7403
221.1488,7.8267
221.1529,7.8865
221.1570,7.9475
221.1611,7.9539
221.1653,7.9959
221.1694,7.9882
221.1735,7.9831
221.1777,8.0200
221.1818,8.0137
221.1859,8.0137
221.1901,8.0416
221.1942,8.0785
221.1983,8.0620
221.2025,8.1777
221.2066,8.3163
221.2107,8.3710
221.2149,8.3252
221.2190,8.3405
221.2231,8.2959
221.2273,8.1268
221.2314,7.9501
221.2355,7.9908
221.2397,7.9717
221.2438,8.0391
221.2479,8.0264
221.2521,8.0378
221.2562,8.0302
221.2603,8.1395
221.2645,8.2133
221.2686,8.2820
221.2727,8.3201
221.2769,8.4015
221.2810,8.4333
221.2851,8.4409
221.2892,8.3824
221.2934,8.3837
221.2975,8.4651
221.3016,8.5693
221.3058,8.5414
221.3099,8.5681
221.3140,8.5897
221.3182,8.5515
221.3223,8.4854
221.3264,8.3036
221.3306,7.6729
221.3347,7.6538
221.3388,7.5101
221.3430,7.3906
221.3471,7.2227
221.3512,7.2723
221.3554,7.2888
221.3595,7.2354
221.3636,7.2609
221.3678,7.3868
221.3719,7.3842
221.3760,7.4262
221.3802,7.4834
221.3843,7.5241
221.3884,7.6551
221.3926,7.7555
221.3967,7.6029
221.4008,7.7568
221.4049,7.7848
221.4091,7.8077
221.4132,7.9374
221.4173,7.9717
221.4215,8.0060
221.4256,8.0747
221.4297,8.0721
221.4339,7.9793
221.4380,7.9119
221.4421,7.8522
221.4463,7.7517
221.4504,7.7339
221.4545,7.7174
221.4587,7.5775
221.4628,7.5635
221.4669,7.6423
221.4711,7.6919
221.4752,7.6945
221.4793,7.5991
221.4835,7.5457
221.4876,7.5406
221.4917,7.6156
221.4959,7.5851
221.5000,7.5851
221.5041,7.5470
221.5083,7.4783
221.5124,7.2901
221.5165,7.2583
221.5207,7.1629
221.5248,7.0549
221.5289,7.2087
221.5330,7.1642
221.5372,7.1986
221.5413,7.2469
221.5454,7.2838
221.5496,7.2977
221.5537,7.2062
221.5578,7.2990
221.5620,7.1935
221.5661,7.1235
221.5702,7.0752
221.5744,6.9938
221.5785,7.0867
221.5826,7.0218
221.5868,6.9633
221.5909,7.0320
221.5950,7.0727
221.5992,7.1159
221.6033,7.1617
221.6074,7.1731
221.6116,7.2431
221.6157,7.2532
221.6198,7.2736
221.6240,7.3283
221.6281,7.4122
221.6322,7.3639
221.6364,7.1337
221.6405,7.1642
221.6446,6.9773
221.6488,6.9875
221.6529,7.0078
221.6570,7.0943
221.6611,7.1502
221.6653,7.1426
221.6694,7.1413
221.6735,7.2507
221.6777,7.2024
221.6818,7.1871
221.6859,7.1744
221.6901,7.1998
221.6942,7.2888
221.6983,7.1375
221.7025,7.1833
221.7066,7.1515
221.7107,7.1528
221.7149,7.2278
221.7190,7.1897
221.7231,7.2609
221.7273,7.2481
221.7314,7.2952
221.7355,7.3779
221.7397,7.3829
221.7438,7.4109
221.7479,7.4669
221.7521,7.5737
221.7562,7.6144
221.7603,7.6029
221.7645,7.5190
221.7686,7.5139
221.7727,7.4669
221.7769,7.5203
221.7810,7.5826
221.7851,7.5724
221.7892,7.5279
221.7934,7.5597
221.7975,7.4236
221.8016,7.3689
221.8058,7.4071
221.8099,7.3957
221.8140,7.4427
221.8182,7.4859
221.8223,7.5495
221.8264,7.6055
221.8306,7.6271
221.8347,7.5521
221.8388,7.5711
221.8430,7.5800
221.8471,7.3842
221.8512,7.3486
221.8554,7.2087
221.8595,7.1858
221.8636,7.2647
221.8678,7.2850
221.8719,7.3054
221.8760,7.3079
221.8802,7.3550
221.8843,7.4211
221.8884,7.3066
221.8926,7.3003
221.8967,7.3295
221.9008,7.3689
221.9049,7.4351
221.9091,7.4503
221.9132,7.4541
221.9173,7.4770
221.9215,7.4758
221.9256,7.5050
221.9297,7.4198
221.9339,7.4363
221.9380,7.4414
221.9421,7.3575
221.9463,7.2545
221.9504,7.1604
221.9545,6.9315
221.9587,6.8794
221.9628,6.8590
221.9669,6.7268
221.9711,6.7268
221.9752,6.8094
221.9793,6.7967
221.9835,6.7446
221.9876,6.7548
221.9917,6.6708
221.9959,6.6009
222.0000,6.4979
222.0041,6.3733
222.0083,6.2957
222.0124,6.4229
222.0165,6.5259
222.0207,6.6111
222.0248,6.6912
222.0289,6.7777
222.0330,6.8641
222.0372,6.8692
222.0413,6.8285
222.0454,6.7395
222.0496,6.7700
222.0537,6.8298
222.0578,6.8336
222.0620,6.8094
222.0661,6.6975
222.0702,6.6543
222.0744,6.6874
222.0785,6.7217
222.0826,6.7700
222.0868,6.6988
222.0909,6.7306
222.0950,6.7586
222.0992,6.7497
222.1033,6.7230
222.1074,6.7459
222.1116,6.6696
222.1157,6.6174
222.1198,6.6200
222.1240,6.5920
222.1281,6.5767
222.1322,6.5500
222.1364,6.5742
222.1405,6.6009
222.1446,6.5755
222.1488,6.6874
222.1529,6.7802
222.1570,6.8323
222.1611,6.8514
222.1653,6.8514
222.1694,6.8870
222.1735,6.9595
222.1777,7.0269
222.1818,6.9837
222.1859,7.0421
222.1901,7.0371
222.1942,6.9887
222.1983,7.0307
222.2025,6.9875
222.2066,6.9837
222.2107,7.0015
222.2149,7.0180
222.2190,7.0752
222.2231,7.1172
222.2273,7.1490
222.2314,7.0510
222.2355,6.9557
222.2397,6.9493
222.2438,6.9926
222.2479,6.9595
222.2521,6.9557
222.2562,6.9188
222.2603,6.8616
222.2645,6.9010
222.2686,6.9391
222.2727,7.0231
222.2769,7.0905
222.2810,7.1668
222.2851,7.1464
222.2892,7.2367
222.2934,7.2583
222.2975,7.2965
222.3016,7.2456
222.3058,7.1808
222.3099,7.2011
222.3140,7.2469
222.3182,7.2024
222.3223,7.1858
222.3264,7.0599
222.3306,6.9557
222.3347,6.8667
222.3388,6.7522
222.3430,6.8489
222.3471,6.9099
222.3512,6.9188
222.3554,7.0065
222.3595,7.0930
222.3636,7.2202
222.3678,7.2939
222.3719,7.3600
222.3760,7.4351
222.3802,7.5190
222.3843,7.5902
222.3884,7.5813
222.3926,7.5673
222.3967,7.6106
222.4008,7.6767
222.4049,7.7441
222.4091,7.7708
222.4132,7.7631
222.4173,7.7695
222.4215,7.7225
222.4256,7.6538
222.4297,7.6525
222.4339,7.6754
222.4380,7.7263
222.4421,7.7237
222.4463,7.8000
222.4504,7.8547
222.4545,7.8852
222.4587,7.8903
222.4628,7.9119
222.4669,7.9666
222.4711,7.9424
222.4752,7.9539
222.4793,7.8916
222.4835,7.8725
222.4876,7.8636
222.4917,7.8483
222.4959,7.8369
222.5000,7.7988
222.5041,7.8191
222.5083,7.8280
222.5124,7.7733
222.5165,7.8712
222.5207,7.9437
222.5248,7.9971
222.5289,8.0658
222.5330,8.1154
222.5372,8.1751
222.5413,8.1929
222.5454,8.2286
222.5496,8.2858
222.5537,8.2807
222.5578,8.2794
222.5620,8.2896
222.5661,8.2998
222.5702,8.2247
222.5744,8.2336
222.5785,8.2705
222.5826,8.2222
222.5868,8.2756
222.5909,8.2896
222.5950,8.2807
222.5992,8.1256
222.6033,8.1688
222.6074,8.1154
222.6116,8.1065
222.6157,8.1065
222.6198,8.1205
222.6240,8.1790
222.6281,8.1993
222.6322,8.2158
222.6364,8.2425
222.6405,8.2578
222.6446,8.3074
222.6488,8.3163
222.6529,8.2909
222.6570,8.3112
222.6611,8.3761
222.6653,8.3799
222.6694,8.4002
222.6735,8.4307
222.6777,8.4269
222.6818,8.4180
222.6859,8.3659
222.6901,8.3112
222.6942,8.3214
222.6983,8.3544
222.7025,8.2553
222.7066,8.3087
222.7107,8.3277
222.7149,8.3570
222.7190,8.3888
222.7231,8.3900
222.7273,8.4435
222.7314,8.4740
222.7355,8.5019
222.7397,8.4651
222.7438,8.4168
222.7479,8.4295
222.7521,8.4307
222.7562,8.4079
222.7603,8.3989
222.7645,8.3939
222.7686,8.4333
222.7727,8.4880
222.7769,8.5172
222.7810,8.5159
222.7851,8.4969
222.7892,8.4994
222.7934,8.5643
222.7975,8.5617
222.8016,8.3837
222.8058,8.3430
222.8099,8.3417
222.8140,8.4396
222.8182,8.3939
222.8223,8.3049
222.8264,8.2502
222.8306,7.9971
222.8347,7.9780
222.8388,7.8611
222.8430,7.7097
222.8471,7.7441
222.8512,7.7797
222.8554,7.7301
222.8595,7.5241
222.8636,7.4872
222.8678,7.5393
222.8719,7.5622
222.8760,7.6271
222.8802,7.7415
222.8843,7.7924
222.8884,7.7657
222.8926,7.6932
222.8967,7.7275
222.9008,7.7860
222.9049,7.7886
222.9091,7.8623
222.9132,7.9564
222.9173,7.9742
222.9215,7.9691
222.9256,8.0226
222.9297,8.1179
222.9339,8.2375
222.9380,8.2629
222.9421,8.2972
222.9463,8.3392
222.9504,8.3722
222.9545,8.4384
222.9587,8.4396
222.9628,8.4956
222.9669,8.5312
222.9711,8.5299
222.9752,8.5236
222.9793,8.5185
222.9835,8.4918
222.9876,8.5019
222.9917,8.5032
222.9959,8.5287
223.0000,8.5770
223.0041,8.5261
223.0083,8.5515
223.0124,8.6215
223.0165,8.5541
223.0207,8.4918
223.0248,8.5134
223.0289,8.5274
223.0330,8.5274
223.0372,8.4994
223.0413,8.4142
223.0454,8.4485
223.0496,8.4117
223.0537,8.3837
223.0578,8.3939
223.0620,8.3303
223.0661,8.3125
223.0702,8.1332
223.0744,7.9641
223.0785,7.8789
223.0826,7.7428
223.0868,7.6869
223.0909,7.6754
223.0950,7.6741
223.0992,7.6017
223.1033,7.4656
223.1074,7.4719
223.1116,7.3702
223.1157,7.4160
223.1198,7.5241
223.1240,7.5241
223.1281,7.6029
223.1322,7.6500
223.1364,7.7199
223.1405,7.7288
223.1446,7.7822
223.1488,7.8509
223.1529,7.9157
223.1570,7.9450
223.1611,7.8814
223.1653,7.9691
223.1694,8.0683
223.1735,8.1446
223.1777,8.1701
223.1818,8.2095
223.1859,8.2578
223.1901,8.2972
223.1942,8.3125
223.1983,8.3303
223.2025,8.2197
223.2066,8.2260
223.2107,8.2489
223.2149,8.2858
223.2190,8.2909
223.2231,8.3036
223.2273,8.2781
223.2314,8.2794
223.2355,8.2896
223.2397,8.2603
223.2438,8.2222
223.2479,8.0721
223.2521,7.9285
223.2562,7.8979
223.2603,7.9959
223.2645,8.0289
223.2686,8.0887
223.2727,8.1268
223.2769,8.1217
223.2810,8.1993
223.2851,8.2082
223.2892,8.2603
223.2934,8.3761
223.2975,8.4269
223.3016,8.2629
223.3058,8.2909
223.3099,8.4028
223.3140,8.4473
223.3182,8.3786
223.3223,8.4651
223.3264,8.4422
223.3306,8.3188
223.3347,8.4206
223.3388,8.4282
223.3430,8.4714
223.3471,8.4257
223.3512,8.4765
223.3554,8.4702
223.3595,8.5147
223.3636,8.4689
223.3678,8.4282
223.3719,8.4307
223.3760,8.3430
223.3802,8.3494
223.3843,8.3735
223.3884,8.3722
223.3926,8.3303
223.3967,8.2553
223.4008,8.3366
223.4049,8.3951
223.4091,8.4447
223.4132,8.3405
223.4173,8.0938
223.4215,8.1968
223.4256,8.2464
223.4297,8.2133
223.4339,8.1090
223.4380,8.0124
223.4421,7.9666
223.4463,7.8649
223.4504,7.8738
223.4545,7.9386
223.4587,8.0315
223.4628,8.0175
223.4669,7.9170
223.4711,7.9221
223.4752,7.9819
223.4793,8.0429
223.4835,7.9704
223.4876,7.8929
223.4917,7.8661
223.4959,7.8700
223.5000,7.8153
223.5041,7.8789
223.5083,7.9132
223.5124,7.9666
223.5165,7.9018
223.5207,8.0518
223.5248,8.1116
223.5289,8.0861
223.5330,8.0925
223.5372,8.0734
223.5413,8.0429
223.5454,8.0607
223.5496,8.0899
223.5537,8.1548
223.5578,8.2591
223.5620,8.3570
223.5661,8.4384
223.5702,8.3811
223.5744,8.4193
223.5785,8.4918
223.5826,8.4981
223.5868,8.5579
223.5909,8.5388
223.5950,8.5554
223.5992,8.5159
223.6033,8.5719
223.6074,8.3977
223.6116,8.3519
223.6157,8.4168
223.6198,8.4409
223.6240,8.3595
223.6281,8.3379
223.6322,8.3163
223.6364,8.3163
223.6405,8.2616
223.6446,8.2909
223.6488,8.2743
223.6529,8.2654
223.6570,8.3239
223.6611,8.3417
223.6653,8.4040
223.6694,8.5083
223.6735,8.5350
223.6777,8.5757
223.6818,8.6100
223.6859,8.6456
223.6901,8.6431
223.6942,8.6698
223.6983,8.7258
223.7025,8.7334
223.7066,8.6406
223.7107,8.6495
223.7149,8.6177
223.7190,8.5528
223.7231,8.5058
223.7273,8.4447
223.7314,8.4702
223.7355,8.4180
223.7397,8.2718
223.7438,8.1879
223.7479,8.0861
223.7521,8.0658
223.7562,8.0213
223.7603,8.0213
223.7645,7.9971
223.7686,8.0810
223.7727,8.0709
223.7769,8.1103
223.7810,8.1688
223.7851,8.1370
223.7892,8.0671
223.7934,7.9335
223.7975,7.9424
223.8016,7.9564
223.8058,7.9857
223.8099,7.9552
223.8140,7.9361
223.8182,7.9386
223.8223,7.9081
223.8264,7.8572
223.8306,7.8382
223.8347,7.8445
223.8388,7.7937
223.8430,7.8242
223.8471,7.8954
223.8512,8.0060
223.8554,8.0798
223.8595,8.1561
223.8636,8.1612
223.8678,8.1497
223.8719,8.2336
223.8760,8.3087
223.8802,8.2947
223.8843,8.3163
223.8884,8.3366
223.8926,8.3201
223.8967,8.2921
223.9008,8.3557
223.9049,8.3875
223.9091,8.3201
223.9132,8.3099
223.9173,8.2959
223.9215,8.2832
223.9256,8.2909
223.9297,8.3265
223.9339,8.2794
223.9380,8.2031
223.9421,8.2120
223.9463,8.2209
223.9504,8.2019
223.9545,8.1294
223.9587,8.1332
223.9628,8.0950
223.9669,8.0175
223.9711,8.0454
223.9752,8.0556
223.9793,8.0620
223.9835,7.9908
223.9876,7.9437
223.9917,7.9742
223.9959,8.0098
224.0000,7.9348
224.0041,7.9475
224.0083,7.9386
224.0124,7.9412
224.0165,7.9895
224.0207,7.9768
224.0248,7.9717
224.0289,7.9526
224.0330,7.9501
224.0372,7.9132
224.0413,7.9577
224.0454,7.9463
224.0496,7.8852
224.0537,7.8344
224.0578,7.7530
224.0620,7.7619
224.0661,7.7479
224.0702,7.8115
224.0744,7.8674
224.0785,7.9018
224.0826,7.9386
224.0868,7.9005
224.0909,7.9374
224.0950,7.8725
224.0992,7.8420
224.1033,7.8153
