distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
1103.7500,1.9367,490.3698,0.0443,0.1775,0.3421,402.6585,9.0055
1105.0000,1.9430,180.1764,0.0719,0.2993,0.4777,368.9152,8.1501
1106.2500,2.0778,265.7426,0.0705,0.2193,0.4196,386.9112,8.3704
1107.5000,1.9723,453.7847,0.0657,0.1332,0.3511,401.5108,8.9040
1108.7500,1.8629,207.2631,0.0646,0.2790,0.4559,372.3821,8.3319
1110.0000,1.9850,358.2314,0.0512,0.2136,0.3799,394.6118,8.6946
1111.2500,2.0702,841.2635,0.0327,0.1524,0.2858,421.2669,9.2977
1112.5000,2.0257,211.9909,0.0708,0.2691,0.4525,377.2116,8.2256
1113.7500,2.0295,159.0288,0.0755,0.3345,0.4979,365.6669,7.9868
1115.0000,2.1795,517.5742,0.0424,0.1960,0.3360,411.4814,8.8098
1116.2500,2.1236,419.3422,0.0484,0.2110,0.3604,403.4968,8.6969
1117.5000,2.0575,340.5691,0.0498,0.2442,0.3863,394.9747,8.5884
1118.7500,2.1236,404.4828,0.0456,0.2337,0.3648,402.3578,8.6684
1120.0000,2.0066,232.8406,0.0800,0.2182,0.4385,380.3034,8.3175
1121.2500,1.8553,688.3306,0.0358,0.1523,0.3055,408.9913,9.3863
1122.5000,1.9303,425.1301,0.0404,0.2273,0.3588,398.2954,8.8913
1123.7500,1.9468,410.0996,0.0470,0.2058,0.3631,397.7129,8.8444
1125.0000,2.0346,415.7062,0.0476,0.2060,0.3615,400.7106,8.7713
1126.2500,2.1859,322.9695,0.0733,0.1851,0.3932,396.5208,8.4400
1127.5000,2.4059,148.4411,0.0958,0.3324,0.5095,369.6405,7.7164
1128.7500,2.2596,89.5523,0.0970,0.5235,0.6030,341.9645,7.4172
1130.0000,2.1859,637.3746,0.0344,0.1989,0.3135,417.6247,8.9626
1131.2500,2.1910,114.5701,0.0902,0.4218,0.5555,353.6542,7.6344
1132.5000,2.0689,69.9019,0.1253,0.4734,0.6549,325.9762,7.3091
1133.7500,1.8743,185.4030,0.0789,0.2587,0.4731,368.4255,8.2256
1135.0000,1.8082,352.9364,0.0479,0.2130,0.3817,388.8902,8.8531
1136.2500,1.8667,379.3946,0.0501,0.1987,0.3727,392.9121,8.8575
1137.5000,1.8209,288.1997,0.0658,0.1947,0.4084,382.8134,8.6598
1138.7500,1.7230,484.2296,0.0402,0.1770,0.3436,395.1864,9.2346
1140.0000,1.7167,386.6966,0.0418,0.2142,0.3703,388.6645,9.0345
1141.2500,1.8604,268.2659,0.0494,0.2788,0.4183,381.5271,8.5602
1142.5000,1.9684,1033.5329,0.0257,0.1482,0.2668,422.6237,9.5818
1143.7500,1.9659,727.7761,0.0344,0.1577,0.2999,414.1985,9.3013
1145.0000,2.0714,403.0547,0.0518,0.1969,0.3652,400.7981,8.7122
1146.2500,2.2011,307.6654,0.0503,0.2793,0.3996,395.1989,8.3906
1147.5000,2.1465,494.4116,0.0442,0.1941,0.3412,409.1809,8.8051
1148.7500,2.0676,310.6382,0.0566,0.2372,0.3983,392.1462,8.5051
1150.0000,2.2317,361.6298,0.0681,0.1803,0.3787,401.5434,8.4906
1151.2500,2.2368,403.5761,0.0498,0.2243,0.3651,405.3106,8.5698
1152.5000,2.1706,238.2582,0.0705,0.2600,0.4352,385.0645,8.2144
1153.7500,2.3105,231.0110,0.0676,0.2919,0.4397,386.9488,8.0955
1155.0000,2.3398,617.5175,0.0369,0.2081,0.3168,421.1041,8.7953
1156.2500,2.4936,476.3568,0.0502,0.2093,0.3454,417.1510,8.4852
1157.5000,2.5012,263.3398,0.0700,0.2665,0.4209,396.1304,8.0682
1158.7500,2.3169,189.6643,0.0651,0.3745,0.4695,378.9658,7.9449
1160.0000,2.3283,342.5222,0.0494,0.2742,0.3856,402.0596,8.3751
1161.2500,2.1783,778.4121,0.0355,0.1597,0.2933,422.7396,9.1211
1162.5000,2.0486,430.4390,0.0458,0.2079,0.3573,402.1842,8.7865
1163.7500,2.0231,294.1661,0.0460,0.3008,0.4056,389.1025,8.4977
1165.0000,1.8642,161.3311,0.0815,0.2830,0.4956,362.6704,8.1122
1166.2500,1.7866,99.4435,0.1105,0.3363,0.5823,340.0271,7.7398
1167.5000,1.9494,207.2973,0.0758,0.2526,0.4558,374.5318,8.2641
1168.7500,1.9888,425.6012,0.0504,0.1848,0.3587,400.0903,8.8344
1170.0000,2.1630,148.1801,0.0724,0.4118,0.5098,365.2261,7.8482
1171.2500,2.0943,82.1733,0.1436,0.3516,0.6205,335.1792,7.4239
1172.5000,1.7345,54.2749,0.1018,0.6179,0.7125,308.2578,7.2397
1173.7500,1.6111,110.4925,0.0831,0.3541,0.5622,341.3032,7.9501
1175.0000,1.7319,105.9648,0.0835,0.4007,0.5701,341.9200,7.8300
1176.2500,1.8387,311.3367,0.0521,0.2299,0.3980,385.8588,8.7114
1177.5000,1.7968,199.6248,0.0564,0.3204,0.4616,369.2913,8.3526
1178.7500,1.5704,141.1165,0.0753,0.3032,0.5182,350.3144,8.2162
1180.0000,1.4484,506.6395,0.0334,0.1725,0.3384,385.7247,9.6490
1181.2500,1.5959,390.1631,0.0456,0.1794,0.3692,384.7101,9.1851
1182.5000,1.6976,734.2868,0.0329,0.1420,0.2990,404.7021,9.6490
1183.7500,1.7256,478.3334,0.0401,0.1824,0.3450,394.9443,9.2203
1185.0000,1.7421,302.1866,0.0462,0.2532,0.4020,381.9864,8.7797
1186.2500,1.6734,330.8566,0.0492,0.2122,0.3901,382.6042,8.9366
1187.5000,1.7014,261.2594,0.0596,0.2277,0.4220,376.0327,8.6855
1188.7500,1.8438,373.5498,0.0489,0.2013,0.3746,391.7329,8.8671
1190.0000,1.9583,481.5434,0.0485,0.1671,0.3442,402.8136,8.9678
1191.2500,2.1058,410.5039,0.0481,0.2153,0.3630,402.3336,8.6959
1192.5000,2.2100,323.0686,0.0554,0.2504,0.3932,397.1342,8.4213
1193.7500,2.3080,477.6404,0.0454,0.2155,0.3451,412.5449,8.6362
1195.0000,2.2660,498.7355,0.0524,0.1725,0.3402,412.7600,8.7041
1196.2500,2.2596,419.7299,0.0482,0.2206,0.3603,407.1786,8.5805
1197.5000,2.4313,627.8685,0.0389,0.1988,0.3151,424.0501,8.7269
1198.7500,2.6068,794.2429,0.0304,0.2151,0.2913,435.3226,8.7354
1200.0000,2.7263,272.4883,0.0577,0.3473,0.4161,401.9546,7.9568
1201.2500,2.7340,168.4978,0.0761,0.4247,0.4884,380.9989,7.6415
1202.5000,2.6945,341.5458,0.0491,0.3189,0.3859,410.0982,8.1227
1203.7500,2.6030,250.1161,0.0659,0.3154,0.4282,396.0986,7.9714
1205.0000,2.2444,103.4592,0.0955,0.4641,0.5747,349.3544,7.5313
1206.2500,2.1020,415.2056,0.0379,0.2666,0.3616,402.5850,8.7084
1207.5000,2.2380,179.8804,0.0671,0.3714,0.4779,375.1499,7.9528
1208.7500,2.2406,248.3912,0.0651,0.2800,0.4292,388.2483,8.1973
1210.0000,2.1363,419.5230,0.0355,0.2878,0.3604,403.8615,8.6859
1211.2500,2.1859,771.1395,0.0289,0.1926,0.2942,422.7304,9.1062
1212.5000,1.9875,68.0735,0.1210,0.4716,0.6607,323.5767,7.3217
1213.7500,1.7942,67.8460,0.1063,0.5094,0.6615,321.1049,7.4043
1215.0000,2.0333,198.5893,0.0698,0.3008,0.4624,374.8424,8.1663
1216.2500,2.1795,220.1297,0.0650,0.3083,0.4468,382.1931,8.1464
1217.5000,2.2927,397.7216,0.0558,0.2059,0.3668,406.2674,8.5133
1218.7500,2.3563,388.2108,0.0522,0.2346,0.3698,407.0410,8.4456
1220.0000,2.3220,283.0898,0.0509,0.3260,0.4109,395.0283,8.2388
1221.2500,2.5903,381.1675,0.0635,0.2089,0.3721,411.8546,8.2635
1222.5000,2.6551,236.7816,0.0599,0.3639,0.4361,394.8272,7.9049
1223.7500,2.3423,197.9317,0.0563,0.4236,0.4629,381.2741,7.9611
1225.0000,2.2991,369.4850,0.0439,0.2805,0.3760,403.9592,8.4535
1226.2500,2.1935,472.7769,0.0441,0.2088,0.3463,409.1472,8.7277
1227.5000,2.2062,394.4875,0.0519,0.2160,0.3678,403.7708,8.5779
1228.7500,2.1770,282.5822,0.0673,0.2296,0.4111,391.5664,8.3430
1230.0000,2.1706,251.3410,0.0477,0.3606,0.4275,387.0923,8.2562
1231.2500,2.1630,282.3130,0.0542,0.2830,0.4112,391.1925,8.3529
1232.5000,2.0219,224.9775,0.0619,0.2947,0.4436,379.3881,8.2774
1233.7500,1.8070,179.0380,0.1041,0.1903,0.4787,365.4330,8.2471
1235.0000,1.5107,230.4008,0.0473,0.2796,0.4401,365.9563,8.7600
1236.2500,1.4763,513.0818,0.0340,0.1710,0.3370,387.2096,9.6201
1237.5000,1.4865,477.4642,0.0401,0.1568,0.3452,385.8499,9.5319
1238.7500,1.5043,415.2553,0.0421,0.1750,0.3616,382.9644,9.3652
1240.0000,1.6238,193.3579,0.0634,0.2675,0.4665,363.4524,8.4741
1241.2500,1.6531,152.3570,0.0753,0.2851,0.5051,355.3677,8.2218
1242.5000,1.6671,100.1914,0.0821,0.3938,0.5809,338.1533,7.8208
1243.7500,1.6340,151.8134,0.0753,0.2876,0.5057,354.7505,8.2340
1245.0000,1.4929,124.6616,0.0804,0.2887,0.5400,343.5265,8.1583
1246.2500,1.1890,97.4135,0.0953,0.2679,0.5863,326.2594,8.1645
1247.5000,1.5704,65.3331,0.1684,0.2693,0.6698,316.2482,7.4824
1248.7500,1.9049,300.1924,0.0519,0.2461,0.4029,386.5684,8.6179
1250.0000,1.9417,271.0853,0.0584,0.2443,0.4168,384.1090,8.4981
1251.2500,1.7167,143.2882,0.0749,0.3206,0.5156,354.4678,8.1150
1252.5000,1.7179,178.9554,0.0722,0.2663,0.4787,363.1687,8.3187
1253.7500,1.8654,88.8188,0.1025,0.4214,0.6047,335.9188,7.5980
1255.0000,1.7535,47.8340,0.1390,0.5588,0.7432,301.1409,7.1249
1256.2500,1.5043,68.8838,0.1182,0.3735,0.6581,317.9012,7.5690
1257.5000,1.2233,183.5210,0.0562,0.2414,0.4747,348.8451,8.8497
1258.7500,1.1368,146.2840,0.0556,0.2811,0.5120,338.6346,8.6927
1260.0000,1.0567,116.3451,0.0595,0.3179,0.5526,328.5056,8.5143
1261.2500,1.0707,146.6771,0.0497,0.3031,0.5116,336.2928,8.7808
1262.5000,1.0389,170.9490,0.0486,0.2523,0.4861,339.5164,9.0162
1263.7500,0.8710,202.5716,0.0447,0.1967,0.4594,335.9340,9.5294
1265.0000,0.9295,196.4014,0.0721,0.1355,0.4641,338.2100,9.3763
1266.2500,1.0821,210.0069,0.0558,0.1860,0.4539,347.0783,9.2080
1267.5000,1.1177,194.5216,0.0534,0.2139,0.4656,346.4623,9.0608
1268.7500,1.2296,140.9809,0.0677,0.2603,0.5184,340.5723,8.5412
1270.0000,1.4814,112.6482,0.0788,0.3223,0.5586,339.2048,8.0663
1271.2500,1.4700,169.5195,0.0705,0.2433,0.4875,354.3470,8.4898
1272.5000,1.3810,114.0657,0.0720,0.3335,0.5563,337.2472,8.1623
1273.7500,1.3326,207.3752,0.0499,0.2575,0.4558,356.5742,8.8520
1275.0000,1.3390,302.3635,0.0483,0.1861,0.4019,367.8534,9.2571
1276.2500,1.6582,151.9956,0.1042,0.2097,0.5055,355.4020,8.2155
1277.5000,1.7446,156.2164,0.0746,0.3029,0.5009,358.5884,8.1727
1278.7500,1.6709,268.5188,0.0570,0.2189,0.4182,375.9944,8.7418
1280.0000,1.6480,429.1570,0.0505,0.1498,0.3577,389.2258,9.2128
1281.2500,1.5374,202.7111,0.0611,0.2455,0.4593,362.5566,8.6036
1282.5000,1.5755,198.4557,0.0587,0.2728,0.4625,362.9711,8.5450
1283.7500,1.5946,262.6714,0.0466,0.2600,0.4212,372.8753,8.8002
1285.0000,1.6620,222.3660,0.0559,0.2650,0.4453,369.4363,8.5719
1286.2500,1.7256,171.5677,0.0655,0.3031,0.4855,361.7665,8.2735
1287.5000,1.7268,45.2012,0.1166,0.6281,0.7573,297.6068,7.0868
1288.7500,1.7001,50.8650,0.1146,0.5585,0.7281,304.2854,7.1979
1290.0000,1.4356,163.0470,0.0708,0.2552,0.4938,351.9599,8.4835
1291.2500,1.4191,287.8351,0.0503,0.1984,0.4086,369.5654,9.0976
1292.5000,1.5336,168.5422,0.0683,0.2651,0.4884,355.9768,8.4233
1293.7500,1.6111,125.2822,0.0796,0.3298,0.5392,346.5539,8.0693
1295.0000,1.6188,185.6340,0.0658,0.2680,0.4729,361.8509,8.4396
1296.2500,1.4840,420.7093,0.0412,0.1708,0.3600,382.5074,9.4063
1297.5000,1.6200,118.9475,0.1108,0.2549,0.5486,344.6102,8.0134
1298.7500,1.8222,127.9556,0.0839,0.3439,0.5354,352.0455,7.9387
1300.0000,1.8629,167.0980,0.0700,0.3199,0.4898,364.0565,8.1437
1301.2500,2.0053,140.9284,0.0748,0.3878,0.5184,359.9587,7.9030
1302.5000,2.0435,181.7480,0.0578,0.3970,0.4763,371.5179,8.0867
1303.7500,1.9227,262.6743,0.0581,0.2466,0.4212,382.4990,8.4875
1305.0000,1.6264,213.8803,0.0548,0.2785,0.4511,367.0551,8.5687
1306.2500,1.4776,32.3125,0.1216,0.7477,0.8470,276.4564,6.8773
1307.5000,1.2296,14.7066,0.2023,0.8425,1.1011,226.9274,6.2180
1308.7500,0.9105,27.3710,0.1444,0.4865,0.8952,268.8854,6.9116
1310.0000,0.8456,75.5150,0.0718,0.3141,0.6383,307.7746,8.2166
1311.2500,0.7070,35.1778,0.1053,0.4062,0.8234,279.5894,7.3380
1312.5000,0.7185,146.4267,0.0617,0.1580,0.5118,320.0990,9.3684
1313.7500,0.7223,175.7981,0.0490,0.1703,0.4816,324.2634,9.6397
1315.0000,0.6333,61.3349,0.0587,0.3497,0.6841,295.2518,8.2029
1316.2500,0.5315,47.1986,0.0689,0.3418,0.7465,285.9904,7.9488
1317.5000,0.4870,116.4231,0.0414,0.1993,0.5525,301.0023,9.5696
1318.7500,0.4463,98.0888,0.0471,0.1980,0.5850,295.5561,9.3788
1320.0000,0.4489,115.9974,0.0390,0.2010,0.5532,298.0546,9.6829
1321.2500,0.4145,144.6533,0.0354,0.1662,0.5139,297.7170,10.2351
1322.5000,0.4285,173.9163,0.0396,0.1272,0.4833,301.1114,10.5416
1323.7500,0.4412,179.4565,0.0427,0.1151,0.4783,302.7516,10.5490
1325.0000,0.3713,99.1372,0.0563,0.1353,0.5829,289.8439,9.6515
1326.2500,0.3637,72.1887,0.0676,0.1597,0.6479,286.0998,9.0510
1327.5000,0.3980,51.5340,0.0740,0.2252,0.7250,283.7676,8.3314
1328.7500,0.4082,80.8594,0.0566,0.1878,0.6239,290.3438,9.1327
1330.0000,0.4247,262.8665,0.0305,0.1076,0.4211,304.8353,11.3933
1331.2500,0.4056,86.3716,0.0588,0.1609,0.6103,290.9985,9.2650
1332.5000,0.4056,41.5901,0.0742,0.2693,0.7787,280.7887,7.9398
1333.7500,0.4120,66.4014,0.0611,0.2080,0.6662,287.9462,8.7571
1335.0000,0.3917,51.8184,0.0709,0.2255,0.7236,283.6067,8.3552
1336.2500,0.3929,68.9836,0.0631,0.1898,0.6578,287.3930,8.8783
1337.5000,0.4336,52.8036,0.0756,0.2264,0.7191,285.4246,8.3000
1338.7500,0.4896,45.6824,0.0863,0.2586,0.7547,284.3194,7.9592
1340.0000,0.4832,61.1796,0.0750,0.2087,0.6847,289.9058,8.4531
1341.2500,0.4260,39.7367,0.0905,0.2465,0.7906,280.3931,7.8285
1342.5000,0.4260,38.3882,0.1006,0.2407,0.7997,279.7838,7.7708
1343.7500,0.5099,60.5158,0.0878,0.2058,0.6872,290.7355,8.3837
1345.0000,0.5799,81.4147,0.0751,0.1992,0.6225,299.9304,8.7331
1346.2500,0.5175,57.1477,0.0751,0.2530,0.7004,289.8270,8.2763
1347.5000,0.4769,59.0632,0.0821,0.2068,0.6927,288.9987,8.4062
1348.7500,0.5074,64.6774,0.0892,0.1873,0.6721,291.9616,8.4987
1350.0000,0.6155,117.8479,0.0690,0.1526,0.5503,309.5677,9.2547
1351.2500,0.6396,130.5702,0.0478,0.2047,0.5318,313.0875,9.3643
1352.5000,0.5938,73.8233,0.0632,0.2532,0.6431,298.3701,8.5511
1353.7500,0.5150,61.8442,0.0890,0.1952,0.6822,291.3702,8.4100
1355.0000,0.5455,41.2695,0.0931,0.2913,0.7807,283.0049,7.7230
1356.2500,0.6116,47.5882,0.0878,0.3152,0.7445,287.9049,7.8548
1357.5000,0.6816,74.9219,0.0681,0.2659,0.6399,302.1446,8.4282
1358.7500,0.7007,233.7460,0.0360,0.1651,0.4380,328.4575,10.1391
1360.0000,0.6536,142.6222,0.0479,0.1943,0.5164,315.7371,9.4728
1361.2500,0.6879,54.8117,0.0922,0.2886,0.7102,293.6180,7.9663
1362.5000,0.7541,169.2511,0.0559,0.1661,0.4877,325.3317,9.5108
1363.7500,0.7261,152.9784,0.0506,0.1831,0.5044,321.4990,9.4186
1365.0000,0.6943,119.8904,0.0593,0.1951,0.5471,314.2788,9.1131
1366.2500,0.7604,207.5497,0.0603,0.1212,0.4557,330.0811,9.8034
1367.5000,0.7579,138.9281,0.0685,0.1614,0.5209,321.0263,9.2090
1368.7500,0.8151,85.8263,0.0860,0.2266,0.6116,310.7209,8.4285
1370.0000,1.0338,151.8014,0.0648,0.2127,0.5057,335.8864,8.8741
1371.2500,1.0135,63.9043,0.0957,0.3293,0.6748,306.0604,7.8346
1372.5000,0.9079,95.1824,0.0683,0.2773,0.5909,317.0625,8.4446
1373.7500,0.9702,310.0768,0.0417,0.1501,0.3986,351.0894,9.9108
1375.0000,0.9830,224.7645,0.0529,0.1620,0.4437,344.2191,9.4600
1376.2500,0.8609,98.6402,0.0700,0.2513,0.5839,316.4797,8.5548
1377.5000,0.7770,111.6757,0.0710,0.1996,0.5602,316.5231,8.8561
1378.7500,0.7757,177.3174,0.0498,0.1748,0.4802,327.6032,9.5337
1380.0000,0.7210,38.8438,0.1017,0.3619,0.7966,283.1306,7.4584
1381.2500,0.6193,23.4500,0.1077,0.5073,0.9425,265.8927,6.8575
1382.5000,0.5964,55.9832,0.0682,0.3154,0.7052,291.8072,8.1187
1383.7500,0.5264,66.4633,0.0698,0.2398,0.6660,293.2986,8.5068
1385.0000,0.4934,90.5057,0.0669,0.1691,0.6009,297.3814,9.1040
1386.2500,0.4578,37.5684,0.0858,0.3100,0.8055,279.7508,7.6895
1387.5000,0.5252,36.4532,0.1071,0.2934,0.8136,279.6738,7.5584
1388.7500,0.5557,32.7914,0.0984,0.3623,0.8429,277.0073,7.3692
1390.0000,0.5379,38.5920,0.0870,0.3314,0.7983,281.2196,7.6303
1391.2500,0.5404,41.6002,0.0819,0.3211,0.7786,283.1288,7.7415
1392.5000,0.5531,77.2130,0.0819,0.1793,0.6335,297.5651,8.7002
1393.7500,0.5989,104.2643,0.0798,0.1540,0.5732,306.1200,9.0932
1395.0000,0.7312,61.8025,0.1303,0.1986,0.6824,298.2971,8.0827
1396.2500,0.8672,67.7235,0.0940,0.2728,0.6619,304.8064,8.0487
1397.5000,0.6816,88.8528,0.0901,0.1735,0.6046,306.5125,8.6824
1398.7500,0.6536,50.3888,0.0800,0.3280,0.7304,290.3844,7.8872
1400.0000,0.7070,130.1535,0.0516,0.2143,0.5323,316.8262,9.2127
1401.2500,0.7630,114.8896,0.0587,0.2303,0.5549,316.6180,8.9211
1402.5000,0.8583,158.1842,0.0516,0.2102,0.4988,329.2667,9.2075
1403.7500,0.8240,79.2800,0.0725,0.2770,0.6280,308.6277,8.3087
1405.0000,0.8736,69.1523,0.1254,0.2068,0.6573,305.6741,8.0689
1406.2500,0.9028,50.1407,0.1137,0.3393,0.7316,294.7113,7.6342
1407.5000,0.7655,21.0962,0.1472,0.4937,0.9764,258.7547,6.6645
1408.7500,0.6765,26.2254,0.1157,0.4806,0.9080,269.0867,6.9733
1410.0000,0.8126,75.4860,0.0694,0.3143,0.6383,306.7599,8.2567
1411.2500,0.8087,82.3492,0.0672,0.2924,0.6201,309.2741,8.3804
1412.5000,0.8202,63.5603,0.0790,0.3272,0.6760,301.4988,8.0169
1413.7500,0.7833,93.6140,0.0688,0.2472,0.5942,312.0420,8.5949
1415.0000,0.7566,83.5128,0.0635,0.2789,0.6172,307.8459,8.4730
1416.2500,0.7515,92.2165,0.0687,0.2309,0.5971,310.3746,8.6223
1417.5000,0.7820,88.7948,0.0850,0.2123,0.6047,310.5122,8.5224
1418.7500,0.9855,38.1047,0.2664,0.2234,0.8017,284.1333,7.2510
1420.0000,1.9074,33.3846,0.3035,0.3549,0.8378,278.6943,6.7893
1421.2500,2.3080,234.9237,0.0666,0.2960,0.4372,387.5606,8.1097
1422.5000,2.3766,192.5856,0.0844,0.2930,0.4672,380.7826,7.9206
1423.7500,1.7052,37.0904,0.3189,0.3107,0.8090,285.3638,6.9277
1425.0000,1.3301,142.8201,0.0688,0.2816,0.5161,344.1448,8.4490
1426.2500,1.2246,15.1850,0.2006,0.8282,1.0894,229.3287,6.2469
1427.5000,0.9372,24.2401,0.1585,0.5301,0.9322,262.7162,6.7655
1428.7500,0.9245,149.4383,0.0456,0.2762,0.5084,330.8545,9.0178
1430.0000,0.7274,92.5820,0.0549,0.3244,0.5963,309.4936,8.6667
1431.2500,0.7274,492624.1431,0.0001,0.0217,0.0342,383.3618,18.9631
1432.5000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1433.7500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1435.0000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1436.2500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1437.5000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1438.7500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1440.0000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1441.2500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1442.5000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1443.7500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1445.0000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1446.2500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1447.5000,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
1448.7500,0.7274,inf,0.0000,nan,0.0000,387.8500,20.6766
