distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
56.2500,0.0534,74401.5603,0.0002,0.0075,0.0641,132.1183,54.4942
57.5000,0.0534,94622.8165,0.0002,0.0069,0.0592,131.2045,55.9907
58.7500,0.0534,137386.5168,0.0001,0.0065,0.0523,129.9244,58.2244
60.0000,0.0534,159758.5540,0.0001,0.0064,0.0497,129.4501,59.0961
61.2500,0.0534,155368.1126,0.0001,0.0064,0.0502,129.5359,58.9365
62.5000,0.0534,147755.0468,0.0001,0.0062,0.0510,129.6927,58.6472
63.7500,0.0521,143481.0603,0.0001,0.0062,0.0515,127.4667,59.2988
65.0000,0.0521,135489.4212,0.0001,0.0062,0.0525,127.6534,58.9563
66.2500,0.0521,116013.1543,0.0002,0.0060,0.0553,128.1774,58.0154
67.5000,0.0521,112566.0403,0.0002,0.0054,0.0559,128.2825,57.8302
68.7500,0.0521,82419.9177,0.0002,0.0058,0.0620,129.4320,55.8754
70.0000,0.0521,68669.4394,0.0002,0.0065,0.0659,130.1628,54.6974
71.2500,0.0521,96279.6284,0.0002,0.0065,0.0589,128.8439,56.8594
72.5000,0.0521,104188.0499,0.0002,0.0062,0.0573,128.5567,57.3522
73.7500,0.0521,104604.0047,0.0002,0.0056,0.0573,128.5424,57.3769
75.0000,0.0521,111164.4747,0.0002,0.0054,0.0561,128.3264,57.7531
76.2500,0.0521,99679.3299,0.0002,0.0054,0.0582,128.7167,57.0766
77.5000,0.0521,129401.2259,0.0001,0.0054,0.0533,127.8059,58.6796
78.7500,0.0521,136247.1468,0.0001,0.0058,0.0524,127.6351,58.9898
80.0000,0.0521,120810.6159,0.0001,0.0062,0.0546,128.0380,58.2630
81.2500,0.0521,139915.7285,0.0001,0.0070,0.0520,127.5482,59.1488
82.5000,0.0521,167409.0827,0.0001,0.0080,0.0489,126.9814,60.2067
83.7500,0.0521,202113.6985,0.0001,0.0077,0.0460,126.4216,61.2879
85.0000,0.0521,187654.5685,0.0001,0.0069,0.0471,126.6380,60.8656
86.2500,0.0521,137718.0992,0.0001,0.0066,0.0522,127.5999,59.0541
87.5000,0.0521,135912.6750,0.0001,0.0059,0.0525,127.6432,58.9750
88.7500,0.0521,77857.1488,0.0002,0.0075,0.0632,129.6553,55.5104
90.0000,0.0521,26032.6676,0.0003,0.0123,0.0910,134.8880,48.0946
91.2500,0.0521,32109.7254,0.0003,0.0096,0.0849,133.7326,49.5642
92.5000,0.0521,72910.5925,0.0003,0.0054,0.0646,129.9179,55.0868
93.7500,0.0521,36222.4647,0.0004,0.0073,0.0815,133.1046,50.3994
95.0000,0.0509,33.5247,0.0167,0.1641,0.8367,274.9713,8.9472
96.2500,-0.0509,0.6120,-1.3472,1.0998,3.1776,nan,nan
97.5000,-1.9227,5.2725,-0.9234,0.7805,1.5500,nan,nan
98.7500,-3.3291,13.6040,-0.3466,1.5134,1.1301,nan,nan
100.0000,-4.9046,28.8421,-0.4720,0.6808,0.8797,nan,nan
101.2500,-1.0389,0.6667,-4.2859,1.7661,3.0882,nan,nan
102.5000,0.0534,0.0028,-14.9708,0.1647,19.1477,3662.3126,-1.9083
103.7500,0.0547,151418.9380,0.0001,0.0064,0.0506,131.8828,57.9960
105.0000,0.0547,162614.7534,0.0001,0.0071,0.0494,131.6662,58.3948
106.2500,0.0547,199626.9700,0.0001,0.0076,0.0462,131.0714,59.5176
107.5000,0.0547,0.1545,-1.4177,0.7735,5.0280,1038.4339,-0.3154
108.7500,0.0534,0.1679,-1.0254,2.9523,4.8903,1024.8923,-0.2880
110.0000,0.0572,0.0939,-1.8664,1.2961,5.9355,1175.7012,-0.5711
111.2500,0.0572,1.2162,0.3666,0.5533,2.5274,573.7359,1.7279
112.5000,0.0572,0.1887,0.5551,5.0689,4.7038,958.1477,-0.1140
113.7500,0.0534,0.2126,0.6792,2.7003,4.5205,956.4850,-0.1138
115.0000,0.0534,191.3304,0.0040,0.1347,0.4682,206.8600,15.9381
116.2500,0.0534,104454.4057,0.0001,0.0069,0.0573,130.8495,56.5935
117.5000,0.0534,105145.0150,0.0002,0.0067,0.0572,130.8263,56.6334
118.7500,0.0547,146583.8845,0.0001,0.0059,0.0512,131.9831,57.8131
120.0000,0.0547,150045.0086,0.0001,0.0057,0.0508,131.9109,57.9447
121.2500,0.0534,135003.8757,0.0001,0.0062,0.0526,129.9810,58.1221
122.5000,0.0534,127983.4355,0.0001,0.0068,0.0535,130.1557,57.8083
123.7500,0.0547,147013.6887,0.0001,0.0062,0.0511,131.9740,57.8296
125.0000,0.0547,142979.3830,0.0001,0.0058,0.0516,132.0607,57.6722
126.2500,0.0547,103569.2749,0.0001,0.0070,0.0574,133.1270,55.8025
127.5000,0.0547,94901.7839,0.0001,0.0088,0.0591,133.4363,55.2818
128.7500,0.0547,123667.9691,0.0001,0.0077,0.0541,132.5264,56.8412
130.0000,0.0547,121046.4992,0.0001,0.0077,0.0545,132.5971,56.7170
131.2500,0.0547,103455.6807,0.0001,0.0090,0.0575,133.1309,55.7960
132.5000,0.0547,110941.2584,0.0001,0.0084,0.0561,132.8900,56.2081
133.7500,0.0547,127474.1814,0.0001,0.0085,0.0536,132.4272,57.0162
135.0000,0.0534,137564.9174,0.0001,0.0092,0.0523,129.9202,58.2320
136.2500,0.0534,108944.4367,0.0001,0.0094,0.0565,130.7019,56.8479
137.5000,0.0534,78578.8005,0.0001,0.0108,0.0630,131.9042,54.8379
138.7500,0.0534,80278.2618,0.0001,0.0092,0.0625,131.8214,54.9719
140.0000,0.0547,84095.6526,0.0002,0.0081,0.0616,133.8793,54.5520
141.2500,0.0547,92904.9187,0.0001,0.0089,0.0596,133.5130,55.1542
142.5000,0.0534,114940.2360,0.0001,0.0103,0.0555,130.5170,57.1696
143.7500,0.0534,148573.1439,0.0001,0.0091,0.0509,129.6753,58.6791
145.0000,0.0534,138894.8352,0.0001,0.0092,0.0521,129.8893,58.2882
146.2500,0.0547,99997.5139,0.0001,0.0105,0.0581,133.2502,55.5941
147.5000,0.0547,91906.8672,0.0001,0.0102,0.0598,133.5521,55.0892
148.7500,0.0534,70303.0715,0.0001,0.0113,0.0654,132.3446,54.1354
150.0000,0.0534,63634.1016,0.0002,0.0107,0.0676,132.7530,53.4990
151.2500,0.0534,66790.0805,0.0002,0.0097,0.0665,132.5530,53.8089
152.5000,0.0534,40826.1698,0.0002,0.0127,0.0783,134.7461,50.5882
153.7500,0.0534,46672.9242,0.0002,0.0123,0.0749,134.1138,51.4784
155.0000,0.0534,65913.9766,0.0002,0.0104,0.0668,132.6072,53.7245
156.2500,0.0534,67171.7818,0.0001,0.0111,0.0664,132.5296,53.8453
157.5000,0.0547,94578.3277,0.0001,0.0093,0.0592,133.4486,55.2613
158.7500,0.0534,77102.0759,0.0001,0.0099,0.0634,131.9782,54.7187
160.0000,0.0534,69133.7192,0.0001,0.0122,0.0657,132.4124,54.0288
161.2500,0.0534,64989.2353,0.0001,0.0128,0.0671,132.6655,53.6341
162.5000,0.0534,48147.3822,0.0002,0.0141,0.0742,133.9708,51.6838
163.7500,0.0534,47191.9660,0.0002,0.0145,0.0747,134.0627,51.5515
165.0000,0.0534,47202.2896,0.0002,0.0131,0.0746,134.0617,51.5529
166.2500,0.0534,35992.5060,0.0002,0.0130,0.0817,135.3679,49.7411
167.5000,0.0534,36279.0957,0.0002,0.0126,0.0815,135.3280,49.7946
168.7500,0.0534,37085.3513,0.0002,0.0139,0.0809,135.2179,49.9429
170.0000,0.0534,46599.3028,0.0002,0.0143,0.0750,134.1210,51.4680
171.2500,0.0534,4.5406,0.1948,0.2422,1.6292,421.6305,3.7757
172.5000,0.4489,11.3724,0.6851,0.1585,1.1997,250.9138,5.9383
173.7500,1.6836,19.7844,0.6979,0.2777,0.9975,241.3672,6.4244
175.0000,3.3761,48.3332,0.3849,0.3780,0.7406,310.1004,6.7244
176.2500,4.0221,139.2903,0.1258,0.4619,0.5204,386.8794,7.0784
177.5000,3.8199,406.3061,0.0550,0.3362,0.3642,436.7543,7.6325
178.7500,3.9013,452.9421,0.0620,0.2765,0.3513,442.3231,7.6458
180.0000,4.4074,361.7217,0.0827,0.2934,0.3786,440.0692,7.3521
181.2500,5.1958,661.1430,0.0862,0.1809,0.3097,474.8686,7.2802
182.5000,6.0198,569.6039,0.0941,0.2272,0.3255,478.3192,6.9844
183.7500,6.7103,1724.4610,0.0380,0.2043,0.2250,525.4158,6.9958
185.0000,7.1502,322.4815,0.0876,0.5148,0.3934,461.4234,6.6090
186.2500,7.8026,706.8926,0.0430,0.5124,0.3028,504.1396,6.5838
187.5000,7.7275,890.5052,0.0402,0.4337,0.2804,512.8751,6.6277
188.7500,7.8827,913.3057,0.0416,0.4160,0.2781,515.2252,6.5950
190.0000,8.1446,3132.7532,0.0213,0.2445,0.1844,557.2013,6.6470
191.2500,8.2095,2245.3349,0.0262,0.2788,0.2060,548.6359,6.6023
192.5000,8.4193,1162.6156,0.0396,0.3658,0.2566,528.9563,6.4977
193.7500,8.9585,1468.8923,0.0365,0.3343,0.2373,541.7676,6.3963
195.0000,8.8949,598.2071,0.0914,0.3197,0.3202,505.2242,6.3542
196.2500,7.2927,232.1710,0.1690,0.3826,0.4389,443.8044,6.5312
197.5000,6.5882,776.5128,0.0414,0.4099,0.2935,496.7302,6.8923
198.7500,6.9480,808.4381,0.0944,0.1827,0.2896,501.8738,6.8042
200.0000,7.4224,2282.8546,0.0209,0.3122,0.2049,541.2919,6.8196
201.2500,7.5877,1040.1540,0.0429,0.3443,0.2663,517.5027,6.6797
202.5000,7.9717,977.4258,0.0411,0.3979,0.2718,518.6183,6.5820
203.7500,7.3766,144.2676,0.1686,0.6012,0.5144,413.2824,6.4454
205.0000,5.9257,320.9541,0.1836,0.2031,0.3940,450.8874,6.8718
206.2500,4.8817,531.7538,0.0900,0.2072,0.3330,462.3765,7.3221
207.5000,4.5167,995.8889,0.0321,0.2800,0.2702,479.7103,7.6820
208.7500,4.5129,277.2031,0.0591,0.5531,0.4138,429.0269,7.2147
210.0000,4.6007,394.5027,0.0438,0.5357,0.3678,446.3281,7.3168
211.2500,4.6808,2454.2123,0.0219,0.1736,0.2000,507.2371,7.8941
212.5000,4.7405,1560.9029,0.0268,0.2258,0.2326,496.5558,7.7266
213.7500,4.8029,873.0711,0.0368,0.2989,0.2823,479.6311,7.5144
215.0000,5.1106,822.5402,0.0390,0.3128,0.2879,481.7884,7.3756
216.2500,5.2466,1564.7980,0.0292,0.2296,0.2324,504.1636,7.5032
217.5000,5.4285,1189.3048,0.0399,0.2305,0.2546,498.3518,7.3588
218.7500,5.6777,1552.7500,0.0328,0.2244,0.2330,509.8037,7.3304
220.0000,6.1062,982.9021,0.0509,0.2444,0.2713,500.2778,7.0802
221.2500,6.4992,745.1114,0.0380,0.4598,0.2976,494.2068,6.9087
222.5000,5.9486,541.2081,0.1273,0.1740,0.3310,475.4094,6.9924
223.7500,5.4018,2050.5383,0.0282,0.1881,0.2124,513.8246,7.5072
225.0000,5.4476,873.8532,0.0324,0.3853,0.2822,488.2622,7.2707
226.2500,5.1475,622.4779,0.0580,0.2880,0.3160,471.9464,7.2790
227.5000,4.9949,160.9767,0.1049,0.5820,0.4959,404.3584,6.8913
228.7500,3.2579,20.7570,0.7415,0.4721,0.9816,234.1930,6.3209
230.0000,2.2240,485.1356,0.0540,0.1730,0.3433,410.7747,8.7202
231.2500,2.2126,1512.3045,0.0360,0.0827,0.2350,439.2884,9.5662
232.5000,2.3525,1423.9778,0.0366,0.0898,0.2398,442.5214,9.3644
233.7500,2.1579,1837.5088,0.0356,0.0670,0.2203,441.3247,9.7711
235.0000,1.9761,359.7172,0.1103,0.0935,0.3793,394.4903,8.7063
236.2500,1.1406,42.5304,0.2856,0.1982,0.7729,290.2746,7.2856
237.5000,0.7401,275.1982,0.0533,0.0980,0.4148,334.2586,10.2866
238.7500,0.4336,116.1138,0.1056,0.0794,0.5530,296.8411,9.7362
240.0000,0.2365,76.9670,0.0817,0.0786,0.6342,275.7203,9.7089
241.2500,0.1768,51.0020,0.0959,0.0862,0.7275,271.9831,9.0557
242.5000,0.4730,56.1009,0.3367,0.0585,0.7047,287.8997,8.3267
243.7500,1.2614,112.2940,0.3565,0.0644,0.5592,333.4951,8.2542
245.0000,2.5292,189.9190,0.3770,0.0676,0.4693,383.0227,7.8248
246.2500,3.6075,444.3667,0.2146,0.0770,0.3535,436.9027,7.7721
247.5000,4.6159,657.2407,0.0875,0.1571,0.3103,466.9652,7.4940
248.7500,4.5104,1362.8296,0.0647,0.1026,0.2433,489.0652,7.7928
250.0000,3.9954,1644.5450,0.0596,0.0817,0.2286,485.2056,8.1364
251.2500,3.5770,2614.9112,0.0361,0.0763,0.1958,487.5531,8.5976
252.5000,3.3278,3608.8893,0.0243,0.0762,0.1759,488.1590,8.9305
253.7500,3.3176,1867.6336,0.0328,0.1095,0.2191,474.2958,8.6425
255.0000,3.6203,1377.3879,0.0406,0.1282,0.2425,473.2996,8.2927
256.2500,3.8479,3203.2000,0.0223,0.1066,0.1830,497.5683,8.4835
257.5000,3.7169,813.0689,0.0597,0.1501,0.2890,459.9008,7.9994
258.7500,3.4422,653.7629,0.0490,0.2163,0.3108,447.7548,8.0490
260.0000,3.4397,2117.4545,0.0282,0.1153,0.2101,479.9092,8.6083
261.2500,3.2044,1853.4617,0.0357,0.0971,0.2196,471.4872,8.7264
262.5000,2.8446,899.0413,0.0535,0.1179,0.2795,444.6840,8.6197
263.7500,2.4898,1025.7963,0.0415,0.1168,0.2675,438.9170,9.0064
265.0000,2.0206,169.1664,0.0923,0.2635,0.4878,368.0723,8.0434
266.2500,1.6709,521.5074,0.0405,0.1566,0.3352,395.2644,9.3682
267.5000,1.3098,350.7323,0.0605,0.1291,0.3825,370.5969,9.4633
268.7500,1.1991,2405.6308,0.0146,0.0687,0.2013,400.4281,11.8274
270.0000,1.1686,16.9374,0.2771,0.4208,1.0505,238.0642,6.3518
271.2500,0.2124,1.7960,0.6486,0.8078,2.2194,301.1112,3.3528
272.5000,0.1780,980.1547,0.0055,0.0660,0.2716,254.2497,17.7921
273.7500,0.1602,669.7684,0.0071,0.0684,0.3083,248.8273,16.9810
275.0000,0.1564,713.6372,0.0055,0.0800,0.3019,246.9045,17.3065
276.2500,0.1679,2136.4236,0.0033,0.0479,0.2095,247.2830,20.7641
277.5000,0.1844,2110.4720,0.0032,0.0543,0.2103,254.5543,20.1400
278.7500,0.1920,2402.5219,0.0025,0.0633,0.2014,257.4095,20.3098
280.0000,0.2022,1750.6647,0.0038,0.0613,0.2238,261.9710,19.0056
281.2500,0.2352,1423.8862,0.0060,0.0546,0.2398,273.4686,17.5912
282.5000,0.2594,3460.8333,0.0030,0.0507,0.1784,281.0448,19.5109
283.7500,0.2823,3404.8723,0.0033,0.0502,0.1793,287.8661,18.9586
285.0000,0.2963,1983.5528,0.0035,0.0874,0.2147,290.9716,17.3312
286.2500,0.3141,1815.2936,0.0044,0.0779,0.2212,295.2419,16.8229
287.5000,0.3319,1544.7899,0.0059,0.0744,0.2334,298.9701,16.1753
288.7500,0.3751,1346.8030,0.0063,0.0875,0.2443,307.4971,15.3249
290.0000,0.3866,3281.9373,0.0038,0.0619,0.1815,313.1269,17.1201
291.2500,0.3955,2766.1252,0.0043,0.0668,0.1922,314.3460,16.6449
292.5000,0.3828,3357.3866,0.0050,0.0464,0.1802,312.4023,17.2202
293.7500,0.3650,2450.6910,0.0048,0.0631,0.2001,307.6078,16.7849
295.0000,0.3408,982.8225,0.0094,0.0748,0.2713,299.4324,14.9881
296.2500,0.2912,923.4336,0.0087,0.0730,0.2770,288.3705,15.4580
297.5000,0.2620,1201.0243,0.0058,0.0764,0.2538,281.2552,16.6056
298.7500,0.2213,526.6272,0.0103,0.0834,0.3341,270.1733,14.9580
300.0000,0.1869,2567.3052,0.0035,0.0421,0.1970,255.1673,20.6930
301.2500,0.1742,1819.4611,0.0042,0.0450,0.2210,250.6301,19.9867
302.5000,0.1615,1726.7589,0.0038,0.0497,0.2249,245.0906,20.2583
303.7500,0.1628,1932.8678,0.0036,0.0471,0.2166,245.2660,20.6079
305.0000,0.1526,1071.8660,0.0055,0.0525,0.2636,243.0648,18.8717
306.2500,0.1539,1120.5622,0.0056,0.0496,0.2597,243.4300,18.9883
307.5000,0.1577,1670.8397,0.0046,0.0416,0.2274,243.4258,20.2847
308.7500,0.1590,832.5734,0.0063,0.0617,0.2868,247.1682,17.7724
310.0000,0.1793,1146.1530,0.0056,0.0558,0.2578,254.2168,18.2769
311.2500,0.1755,1163.0435,0.0055,0.0548,0.2565,252.6335,18.4351
312.5000,0.1666,1503.8123,0.0045,0.0497,0.2355,247.9237,19.5933
313.7500,0.1653,1725.6197,0.0042,0.0464,0.2249,246.8493,20.1164
315.0000,0.1564,540.8698,0.0075,0.0783,0.3311,248.5062,16.3445
316.2500,0.1450,519.5452,0.0063,0.0902,0.3356,244.0542,16.5063
317.5000,0.1526,763.0124,0.0073,0.0561,0.2952,244.8926,17.6539
318.7500,0.1602,564.4760,0.0090,0.0633,0.3264,249.7659,16.3947
320.0000,0.1386,725.3893,0.0075,0.0526,0.3003,238.8281,17.9137
321.2500,0.1348,1241.5064,0.0041,0.0535,0.2510,233.3973,20.0988
322.5000,0.1424,1049.9676,0.0048,0.0565,0.2654,238.3189,19.1582
323.7500,0.1526,673.3312,0.0075,0.0618,0.3078,245.6188,17.2109
325.0000,0.1704,955.8436,0.0068,0.0535,0.2739,251.3039,17.9181
326.2500,0.1768,1061.0540,0.0067,0.0500,0.2645,253.4676,18.0912
327.5000,0.1717,979.4815,0.0071,0.0505,0.2717,251.7224,17.9650
328.7500,0.1844,765.1037,0.0085,0.0585,0.2950,257.5061,16.8200
330.0000,0.1946,954.2931,0.0075,0.0552,0.2740,260.4959,17.2881
331.2500,0.1996,875.7089,0.0078,0.0582,0.2820,262.4847,16.9009
332.5000,0.1920,769.5915,0.0093,0.0540,0.2944,260.1947,16.6642
333.7500,0.1755,1184.6560,0.0064,0.0471,0.2550,252.5693,18.4970
335.0000,0.1679,1465.2886,0.0057,0.0409,0.2375,248.5806,19.4606
336.2500,0.1666,626.0480,0.0091,0.0595,0.3154,251.6922,16.5871
337.5000,0.1869,684.5214,0.0114,0.0487,0.3061,258.7905,16.4041
338.7500,0.2238,669.6143,0.0149,0.0462,0.3084,270.5888,15.6159
340.0000,0.2556,957.2888,0.0120,0.0443,0.2737,279.3994,16.0920
341.2500,0.2467,1448.1674,0.0093,0.0368,0.2385,276.9567,17.4055
342.5000,0.2365,2183.1744,0.0066,0.0331,0.2080,273.7146,18.7880
343.7500,0.2302,1363.7291,0.0080,0.0428,0.2433,271.8916,17.5740
345.0000,0.2302,1127.0925,0.0088,0.0470,0.2592,272.0194,17.0184
346.2500,0.2238,935.9854,0.0090,0.0541,0.2758,270.2175,16.5997
347.5000,0.2251,977.4749,0.0082,0.0570,0.2718,270.5663,16.7025
348.7500,0.2200,908.3594,0.0094,0.0521,0.2786,269.0675,16.5860
350.0000,0.1996,998.5566,0.0088,0.0467,0.2699,262.1799,17.3116
351.2500,0.2111,866.3625,0.0098,0.0508,0.2830,266.3110,16.6234
352.5000,0.2340,668.5011,0.0110,0.0640,0.3085,273.4842,15.4398
353.7500,0.2378,998.5270,0.0095,0.0515,0.2699,274.3802,16.5217
355.0000,0.2340,1193.7891,0.0088,0.0453,0.2543,273.1580,17.1088
356.2500,0.2581,751.4568,0.0166,0.0424,0.2967,279.9501,15.3878
357.5000,0.3522,463.6946,0.0462,0.0354,0.3486,298.3692,13.1155
358.7500,0.5290,703.8415,0.0364,0.0416,0.3033,327.0693,12.7477
360.0000,0.6345,1531.0384,0.0187,0.0441,0.2341,346.9758,13.4997
361.2500,0.6879,3616.6398,0.0117,0.0326,0.1758,360.2338,14.5115
362.5000,0.7261,2329.6117,0.0139,0.0457,0.2035,360.9742,13.6386
363.7500,0.7248,2131.0536,0.0159,0.0429,0.2096,360.0345,13.5135
365.0000,0.6727,2720.1403,0.0129,0.0383,0.1933,356.2784,14.1824
366.2500,0.6498,2120.5382,0.0141,0.0436,0.2100,351.5724,13.9361
367.5000,0.6752,1824.2955,0.0164,0.0454,0.2208,353.2078,13.5481
368.7500,0.6625,846.0830,0.0253,0.0611,0.2852,344.0294,12.3732
370.0000,0.5748,531.2284,0.0272,0.0785,0.3331,329.4568,11.9881
371.2500,0.5557,1005.7591,0.0199,0.0551,0.2693,333.6668,13.2456
372.5000,0.6129,135.9134,0.1068,0.0937,0.5247,312.2464,9.4933
373.7500,0.5201,32.6359,0.1817,0.2026,0.8442,276.8623,7.3969
375.0000,0.4323,382.6643,0.0337,0.0686,0.3716,309.1391,12.1230
376.2500,0.4501,364.1708,0.0310,0.0810,0.3778,311.0041,11.9174
377.5000,0.5061,603.5148,0.0287,0.0577,0.3192,322.7669,12.5904
378.7500,0.5748,187.7896,0.0660,0.0999,0.4711,315.2610,10.1457
380.0000,0.8342,219.5882,0.1126,0.0682,0.4472,335.7122,9.7202
381.2500,1.1216,445.5281,0.0813,0.0631,0.3532,367.2818,10.0678
382.5000,1.4573,598.1219,0.0828,0.0586,0.3202,390.0284,9.8062
383.7500,1.6518,566.5826,0.0734,0.0811,0.3260,396.6621,9.4709
385.0000,1.5412,300.8895,0.1007,0.1051,0.4026,375.2699,8.9942
386.2500,1.3250,636.7197,0.0595,0.0714,0.3136,385.3181,10.0958
387.5000,1.1979,668.7262,0.0458,0.0798,0.3085,379.7882,10.3976
388.7500,0.9893,239.1383,0.0832,0.1010,0.4346,346.0636,9.5299
390.0000,0.7032,210.7218,0.0745,0.0910,0.4534,326.6758,9.9686
391.2500,0.5036,248.9622,0.0415,0.1012,0.4288,312.9269,10.9144
392.5000,0.3878,197.7906,0.0449,0.0872,0.4630,297.8498,10.9973
393.7500,0.2632,162.7499,0.0296,0.1160,0.4941,279.6189,11.3313
395.0000,0.2187,284.7211,0.0143,0.1105,0.4101,270.5348,13.2351
396.2500,0.2149,301.1947,0.0137,0.1050,0.4025,269.4817,13.4428
397.5000,0.2352,406.8916,0.0147,0.0797,0.3641,274.1345,14.0191
398.7500,0.2035,197.0889,0.0242,0.0884,0.4636,267.9447,12.3878
400.0000,0.1831,341.2085,0.0127,0.0856,0.3861,260.2979,14.2867
401.2500,0.1818,323.4239,0.0139,0.0839,0.3930,260.1639,14.1431
402.5000,0.1691,231.4063,0.0149,0.1004,0.4394,258.2909,13.3176
403.7500,0.1818,269.2318,0.0165,0.0834,0.4178,261.0696,13.5829
405.0000,0.1920,330.3709,0.0139,0.0847,0.3902,263.0668,14.0425
406.2500,0.1742,274.3140,0.0133,0.0969,0.4152,258.7385,13.7611
407.5000,0.1399,205.1258,0.0122,0.1182,0.4574,250.1743,13.4320
408.7500,0.1259,290.9796,0.0092,0.0965,0.4071,241.1355,14.9381
410.0000,0.1081,233.6788,0.0114,0.0871,0.4380,236.1068,14.6064
411.2500,0.1030,211.4142,0.0086,0.1209,0.4529,235.2923,14.3728
412.5000,0.0979,248.7314,0.0100,0.0851,0.4290,230.2169,15.1480
413.7500,0.0865,849.5401,0.0045,0.0475,0.2848,205.6919,21.0311
415.0000,0.0839,922.4340,0.0038,0.0500,0.2771,202.6590,21.6050
416.2500,0.0903,130.4528,0.0139,0.1067,0.5319,238.6174,12.9153
417.5000,0.0992,139.2920,0.0157,0.0981,0.5204,240.9282,12.9410
418.7500,0.1081,419.5067,0.0080,0.0652,0.3604,228.3782,16.8682
420.0000,0.1068,471.9474,0.0085,0.0542,0.3465,226.2807,17.3915
421.2500,0.1068,390.3768,0.0095,0.0596,0.3691,228.5661,16.6271
422.5000,0.1132,361.6192,0.0104,0.0617,0.3787,232.8016,16.1102
423.7500,0.1081,249.7276,0.0125,0.0727,0.4284,235.1517,14.8550
