distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
1098.7500,1.1915,109.4508,0.0745,0.2935,0.5640,330.5966,8.2942
1100.0000,1.5247,56.8585,0.1508,0.3521,0.7016,308.5989,7.3766
1101.2500,1.9735,111.0408,0.1092,0.3258,0.5613,348.5081,7.7256
1102.5000,2.4784,49.0965,0.2485,0.4191,0.7368,307.2408,6.9232
1103.7500,3.0506,9.5027,0.6911,1.0413,1.2737,146.1799,5.9562
1105.0000,2.0829,4.1651,1.3836,0.9548,1.6768,61.6228,5.4426
1106.2500,1.6633,104.6884,0.1018,0.3082,0.5724,340.0342,7.8638
1107.5000,1.5870,236.2018,0.0757,0.1738,0.4364,369.1989,8.7043
1108.7500,1.5069,218.4862,0.0702,0.1943,0.4479,364.1061,8.7104
1110.0000,1.7930,210.8240,0.1163,0.1484,0.4533,371.1957,8.4049
1111.2500,1.9799,457.5407,0.0624,0.1407,0.3501,401.9856,8.9033
1112.5000,1.7993,262.3199,0.0793,0.1707,0.4214,379.0429,8.5958
1113.7500,1.3632,106.3927,0.1179,0.2232,0.5693,334.0815,8.1047
1115.0000,1.2907,67.0076,0.1174,0.3492,0.6642,313.1959,7.6753
1116.2500,1.3848,73.5955,0.1505,0.2481,0.6438,319.0245,7.7085
1117.5000,1.2449,35.3375,0.1455,0.4531,0.8221,281.3726,7.0443
1118.7500,0.8571,21.9453,0.1889,0.4426,0.9636,258.8979,6.6807
1120.0000,0.7744,55.0495,0.2018,0.1560,0.7092,295.7054,7.8744
1121.2500,0.8138,33.1562,0.2157,0.2504,0.8398,277.5934,7.1884
1122.5000,0.5595,20.7254,0.2015,0.2862,0.9821,263.1359,6.7212
1123.7500,0.5671,10.6652,0.2799,0.4287,1.2256,238.2612,5.8747
1125.0000,0.8253,19.5020,0.2513,0.3468,1.0023,253.7648,6.5561
1126.2500,0.7973,10.3768,0.3727,0.4240,1.2369,220.9845,5.8756
1127.5000,0.3141,4.1073,0.6248,0.3855,1.6846,251.8402,4.5505
1128.7500,0.2276,27.0696,0.1016,0.1738,0.8985,277.2087,7.4796
1130.0000,0.2556,13.6132,0.1408,0.2863,1.1299,275.3836,6.1984
1131.2500,0.2136,8.6388,0.1544,0.3719,1.3148,284.7059,5.4406
1132.5000,0.0954,3.7436,0.1771,0.4106,1.7375,379.0245,3.7666
1133.7500,0.0331,9.2748,0.0693,0.1222,1.2840,383.2414,5.2070
1135.0000,0.0267,10.0009,0.0763,0.0986,1.2522,386.0113,5.3731
1136.2500,0.0534,16.2272,0.0691,0.1130,1.0656,317.3742,6.7267
1137.5000,0.0458,6.4951,0.0994,0.1751,1.4459,398.9375,4.4438
1138.7500,0.0725,5.2513,0.1741,0.2168,1.5521,381.2398,4.2081
1140.0000,0.0738,4.0409,0.1676,0.2883,1.6938,400.4163,3.7435
1141.2500,0.0102,2.4232,0.1061,0.1533,2.0086,725.3948,1.2828
1142.5000,0.0064,0.9887,0.2355,0.1625,2.7081,1101.3592,-0.9278
1143.7500,0.0852,2.1816,0.2528,0.4236,2.0801,435.2061,2.8728
1145.0000,0.0827,2.9922,0.2418,0.3160,1.8722,412.2747,3.3204
1146.2500,0.0343,4.9042,0.1423,0.1467,1.5879,453.7135,3.6940
1147.5000,0.0941,11.3708,0.1406,0.1454,1.1997,317.8994,5.8383
1148.7500,0.1017,19.7256,0.1028,0.1225,0.9985,293.0381,7.0847
1150.0000,0.1335,24.6843,0.1574,0.0827,0.9266,282.6889,7.5183
1151.2500,0.1869,39.1327,0.1141,0.1002,0.7946,275.0160,8.3830
1152.5000,0.2963,9.5906,0.2985,0.2746,1.2698,267.1391,5.6579
1153.7500,0.5557,35.9266,0.1314,0.2425,0.8176,279.5032,7.5034
1155.0000,0.5608,102.6414,0.0739,0.1602,0.5762,303.6461,9.1544
1156.2500,0.5544,87.8001,0.0780,0.1759,0.6070,300.2407,8.9089
1157.5000,0.5074,96.8693,0.0681,0.1579,0.5874,299.3919,9.1869
1158.7500,0.4870,42.1284,0.1201,0.2027,0.7753,282.5520,7.8327
1160.0000,0.4667,8.1819,0.4514,0.3227,1.3388,238.4430,5.5261
1161.2500,0.6638,7.5264,0.5369,0.3979,1.3766,212.8532,5.5111
1162.5000,1.0262,9.2843,0.3389,0.6728,1.2836,200.9398,5.7985
1163.7500,1.3911,26.2969,0.2892,0.3704,0.9072,263.8248,6.7156
1165.0000,1.4229,93.8790,0.1729,0.1819,0.5936,330.3610,7.9280
1166.2500,0.9092,19.3263,0.2557,0.3916,1.0053,251.4493,6.5262
1167.5000,0.6066,22.3838,0.1040,0.5474,0.9573,264.5241,6.8023
1168.7500,0.5811,33.8444,0.0755,0.4766,0.8340,277.9437,7.3912
1170.0000,0.6078,156.9107,0.0227,0.3482,0.5002,314.6123,9.7440
1171.2500,0.6892,57.8646,0.0732,0.3598,0.6975,295.2361,8.0419
1172.5000,0.6752,22.8660,0.0678,0.9735,0.9505,263.9053,6.7981
1173.7500,0.6638,5.5183,0.2484,1.2248,1.5267,194.8019,5.1970
1175.0000,1.7078,15.3605,0.3655,0.5484,1.0853,220.4896,6.2296
1176.2500,2.2050,220.5894,0.0349,0.5565,0.4465,382.8364,8.1306
1177.5000,2.3906,61.4397,0.0812,1.0105,0.6837,321.3877,7.0996
1178.7500,3.3392,99.3618,0.1525,0.4366,0.5825,359.9425,7.1068
1180.0000,4.2840,299.1171,0.0687,0.4087,0.4034,429.8898,7.3201
1181.2500,4.5066,123.0650,0.0544,1.3025,0.5424,383.6339,6.9066
1182.5000,3.4944,70.0888,0.1152,0.9183,0.6543,338.2858,6.8874
1183.7500,3.4384,169.3224,0.0633,0.6685,0.4876,391.1787,7.3555
1185.0000,4.6058,54.5376,0.2307,0.7335,0.7114,324.4324,6.5861
1186.2500,6.2639,135.6686,0.2573,0.3540,0.5250,402.5416,6.6002
1187.5000,8.9610,12.6611,1.1483,1.2999,1.1575,140.9368,6.0946
1188.7500,13.9253,99.6573,0.3482,0.7680,0.5819,405.7827,5.8709
1190.0000,14.9070,12802.2720,0.0048,0.4804,0.1153,639.9784,5.2592
1191.2500,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1192.5000,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1193.7500,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1195.0000,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1196.2500,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1197.5000,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
1198.7500,14.9070,inf,0.0000,nan,0.0000,697.3268,4.9849
