distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
76.2500,0.0534,122738.3077,0.0002,0.0055,0.0543,130.2948,57.5608
77.5000,0.0534,131082.1241,0.0001,0.0056,0.0531,130.0771,57.9492
78.7500,0.0521,166105.6801,0.0001,0.0061,0.0491,127.0054,60.1612
80.0000,0.0534,203466.2809,0.0001,0.0063,0.0459,128.7378,60.4532
81.2500,0.0534,193481.6154,0.0001,0.0066,0.0466,128.8813,60.1750
82.5000,0.0534,171378.6166,0.0001,0.0072,0.0486,129.2373,59.4953
83.7500,0.0534,146585.6602,0.0001,0.0064,0.0512,129.7177,58.6012
85.0000,0.0534,129126.9914,0.0001,0.0062,0.0534,130.1264,57.8607
86.2500,0.0534,118233.9624,0.0001,0.0061,0.0550,130.4208,57.3384
87.5000,0.0534,114789.0934,0.0002,0.0061,0.0555,130.5215,57.1618
88.7500,0.0534,129141.7602,0.0001,0.0061,0.0534,130.1260,57.8614
90.0000,0.0534,151606.3401,0.0001,0.0054,0.0506,129.6121,58.7957
91.2500,0.0534,174614.4396,0.0001,0.0056,0.0483,129.1815,59.6009
92.5000,0.0534,186692.0559,0.0001,0.0064,0.0472,128.9846,59.9761
93.7500,0.0534,175806.4568,0.0001,0.0067,0.0482,129.1613,59.6392
95.0000,0.0534,151100.8615,0.0001,0.0067,0.0507,129.6225,58.7764
96.2500,0.0534,137687.1443,0.0001,0.0064,0.0522,129.9174,58.2372
97.5000,0.0534,123689.5142,0.0001,0.0066,0.0541,130.2690,57.6065
98.7500,0.0534,116083.0927,0.0001,0.0068,0.0553,130.4832,57.2288
100.0000,0.0534,121903.6681,0.0001,0.0072,0.0544,130.3177,57.5203
101.2500,0.0534,160402.7066,0.0001,0.0076,0.0497,129.4378,59.1191
102.5000,0.0534,168660.2808,0.0001,0.0075,0.0488,129.2853,59.4047
103.7500,0.0534,111444.0170,0.0001,0.0082,0.0561,130.6232,56.9844
105.0000,0.0534,108226.7799,0.0001,0.0077,0.0566,130.7250,56.8080
106.2500,0.0534,129774.4906,0.0001,0.0063,0.0533,130.1099,57.8902
107.5000,0.0534,134084.2392,0.0001,0.0058,0.0527,130.0032,58.0821
108.7500,0.0534,135425.6407,0.0001,0.0060,0.0525,129.9709,58.1404
110.0000,0.0534,128738.2958,0.0001,0.0067,0.0534,130.1363,57.8430
111.2500,0.0534,135884.8113,0.0001,0.0073,0.0525,129.9599,58.1602
112.5000,0.0534,120677.3283,0.0001,0.0078,0.0546,130.3517,57.4602
113.7500,0.0534,95057.8922,0.0001,0.0088,0.0591,131.1878,56.0189
115.0000,0.0534,86006.9856,0.0001,0.0092,0.0611,131.5587,55.4015
116.2500,0.0534,81571.8488,0.0002,0.0084,0.0622,131.7600,55.0719
117.5000,0.0534,91047.9777,0.0002,0.0066,0.0600,131.3460,55.7539
118.7500,0.0534,94383.5472,0.0002,0.0066,0.0593,131.2138,55.9752
120.0000,0.0534,97793.8639,0.0001,0.0080,0.0586,131.0848,56.1926
121.2500,0.0534,109564.0778,0.0001,0.0096,0.0564,130.6822,56.8820
122.5000,0.0534,108583.5285,0.0001,0.0105,0.0565,130.7135,56.8279
123.7500,0.0534,117933.9128,0.0001,0.0102,0.0550,130.4294,57.3233
125.0000,0.0534,108996.5158,0.0001,0.0097,0.0565,130.7002,56.8508
126.2500,0.0534,80632.8758,0.0001,0.0095,0.0624,131.8044,54.9995
127.5000,0.0534,54968.0754,0.0002,0.0109,0.0710,133.3782,52.5522
128.7500,0.0534,65174.3004,0.0002,0.0090,0.0670,132.6538,53.6523
130.0000,0.0534,100661.8542,0.0001,0.0076,0.0580,130.9810,56.3689
131.2500,0.0534,94514.5055,0.0001,0.0098,0.0592,131.2087,55.9837
132.5000,0.0534,112681.9727,0.0001,0.0093,0.0559,130.5851,57.0507
133.7500,0.0534,113027.5322,0.0001,0.0096,0.0558,130.5745,57.0691
135.0000,0.0534,67303.7543,0.0001,0.0118,0.0663,132.5216,53.8578
136.2500,0.0534,55788.9863,0.0002,0.0114,0.0706,133.3135,52.6487
137.5000,0.0534,53961.7809,0.0002,0.0120,0.0714,133.4592,52.4318
138.7500,0.0534,75915.5044,0.0001,0.0107,0.0637,132.0389,54.6212
140.0000,0.0534,93689.2131,0.0001,0.0096,0.0594,131.2408,55.9299
141.2500,0.0534,79097.7872,0.0001,0.0110,0.0628,131.8787,54.8792
142.5000,0.0534,89467.7367,0.0001,0.0102,0.0603,131.4110,55.6458
143.7500,0.0534,90138.2297,0.0001,0.0100,0.0602,131.3832,55.6919
145.0000,0.0534,92261.5739,0.0001,0.0104,0.0597,131.2972,55.8354
146.2500,0.0534,79266.8644,0.0001,0.0102,0.0628,131.8704,54.8925
147.5000,0.0534,43450.3890,0.0002,0.0121,0.0767,134.4483,51.0038
148.7500,0.0534,36272.5201,0.0002,0.0135,0.0815,135.3289,49.7934
150.0000,0.0534,53709.4418,0.0002,0.0120,0.0715,133.4799,52.4012
151.2500,0.0534,53699.9252,0.0002,0.0111,0.0715,133.4807,52.4000
152.5000,0.0534,57803.8892,0.0002,0.0109,0.0698,133.1599,52.8791
153.7500,0.0534,77489.7735,0.0001,0.0104,0.0633,131.9586,54.7503
155.0000,0.0534,72431.4104,0.0001,0.0112,0.0647,132.2250,54.3245
156.2500,0.0534,70629.1802,0.0001,0.0111,0.0653,132.3259,54.1648
157.5000,0.0534,69175.6676,0.0001,0.0107,0.0657,132.4099,54.0326
158.7500,0.0534,64757.6855,0.0001,0.0111,0.0672,132.6803,53.6112
160.0000,0.0534,71316.0172,0.0001,0.0106,0.0651,132.2870,54.2262
161.2500,0.0534,41965.8222,0.0002,0.0137,0.0776,134.6137,50.7721
162.5000,0.0534,34371.9833,0.0002,0.0153,0.0830,135.6018,49.4294
163.7500,0.0534,43143.8186,0.0002,0.0135,0.0769,134.4818,50.9566
165.0000,0.0547,41598.8948,0.0002,0.0132,0.0779,136.8451,50.1040
166.2500,0.0547,29926.6323,0.0002,0.0154,0.0869,138.4904,47.9234
167.5000,0.0547,22674.2546,0.0003,0.0168,0.0953,140.0243,46.0474
168.7500,0.0534,30098.5697,0.0002,0.0160,0.0867,136.2963,48.5254
170.0000,0.0547,50474.0266,0.0002,0.0138,0.0730,135.9598,51.3574
171.2500,0.0547,68286.4332,0.0001,0.0126,0.0660,134.6855,53.2701
172.5000,0.0547,86029.7541,0.0001,0.0113,0.0611,133.7946,54.6901
173.7500,0.0547,81009.4041,0.0001,0.0116,0.0623,134.0200,54.3241
175.0000,0.0547,65899.1745,0.0001,0.0118,0.0668,134.8289,53.0480
176.2500,0.0547,54513.1149,0.0002,0.0116,0.0712,135.6229,51.8501
177.5000,0.0547,40525.6397,0.0002,0.0133,0.0785,136.9692,49.9330
178.7500,0.0572,492.6241,0.0082,0.0329,0.3416,187.6566,20.5272
180.0000,0.1017,133.8532,0.0403,0.0447,0.5274,242.6700,12.7432
181.2500,0.2454,177.2500,0.0812,0.0371,0.4803,276.6320,11.6883
182.5000,0.4145,470.8733,0.0166,0.1039,0.3468,308.2942,12.6731
183.7500,0.4323,1433.5582,0.0065,0.0922,0.2393,318.1871,14.8717
185.0000,0.3828,525.7345,0.0168,0.0851,0.3343,304.1410,13.1487
186.2500,0.2658,315.6615,0.0190,0.0923,0.3962,280.9507,12.9801
187.5000,0.1946,561.9708,0.0147,0.0465,0.3269,261.9965,15.6243
188.7500,0.1284,336.9601,0.0089,0.0889,0.3877,240.6697,15.4003
190.0000,0.1030,2383.0106,0.0016,0.0563,0.2020,208.8448,24.6682
191.2500,0.0992,141.4473,0.0250,0.0655,0.5178,240.6360,12.9959
192.5000,0.2556,19.5669,0.3645,0.1062,1.0012,275.9873,6.8259
193.7500,1.0402,44.9664,0.4213,0.1136,0.7587,291.9440,7.4060
195.0000,2.2291,38.0344,0.3711,0.3061,0.8022,288.3624,6.8100
196.2500,3.3430,47.6579,0.3935,0.3846,0.7441,308.8741,6.7231
197.5000,5.0762,115.3304,0.1807,0.4678,0.5542,383.6586,6.7649
198.7500,5.6675,295.3320,0.0727,0.5205,0.4051,444.2377,6.9133
200.0000,5.2466,2.5355,1.6576,1.9747,1.9784,-143.2318,5.7209
201.2500,0.7388,0.8833,2.6839,1.2437,2.8118,14.6846,3.8311
202.5000,0.2988,14.3699,0.0957,0.5488,1.1097,270.4827,6.2791
203.7500,0.2454,374.1489,0.0068,0.1919,0.3744,276.6077,13.6585
205.0000,0.2124,230.0037,0.0068,0.2808,0.4403,269.5145,12.7156
206.2500,0.2136,656.8921,0.0039,0.1673,0.3103,267.5935,15.7403
207.5000,0.2111,767.2326,0.0039,0.1395,0.2947,266.5272,16.2553
208.7500,0.1996,1085.1581,0.0029,0.1275,0.2625,261.9937,17.5724
210.0000,0.1971,1508.1474,0.0030,0.0858,0.2352,260.3568,18.6756
211.2500,0.1971,1506.0780,0.0032,0.0807,0.2354,260.3596,18.6713
212.5000,0.1907,383.2928,0.0074,0.1343,0.3714,262.1199,14.5142
213.7500,0.1450,83.5744,0.0171,0.2109,0.6170,262.0719,10.6020
215.0000,0.1310,492.0038,0.0047,0.1129,0.3417,238.2512,16.7151
216.2500,0.1246,693.5019,0.0045,0.0809,0.3048,232.1702,18.2401
217.5000,0.1157,1628.5924,0.0018,0.0819,0.2293,220.4199,22.1428
218.7500,0.1144,1611.3446,0.0018,0.0799,0.2301,219.6702,22.1714
220.0000,0.1195,1267.5439,0.0030,0.0632,0.2493,224.5885,20.8884
221.2500,0.1272,1365.5722,0.0029,0.0645,0.2432,228.5718,20.8171
222.5000,0.1208,1473.6856,0.0026,0.0637,0.2371,224.3018,21.4448
223.7500,0.1259,1521.9194,0.0030,0.0562,0.2345,227.1381,21.3152
225.0000,0.1322,529.1446,0.0057,0.0898,0.3335,238.2258,16.9461
226.2500,0.1348,361.9006,0.0069,0.1109,0.3786,242.6873,15.4901
227.5000,0.1488,634.9665,0.0059,0.0802,0.3139,244.3386,17.1127
228.7500,0.1564,1005.2925,0.0043,0.0742,0.2693,245.1186,18.5155
230.0000,0.1399,691.6927,0.0066,0.0620,0.3051,239.7596,17.6956
231.2500,0.1208,1282.6432,0.0032,0.0591,0.2483,225.2687,20.8733
232.5000,0.1132,1108.5327,0.0031,0.0662,0.2607,221.7091,20.6540
233.7500,0.1132,873.6426,0.0036,0.0732,0.2822,223.7334,19.6555
235.0000,0.1094,534.1720,0.0050,0.0836,0.3325,226.3284,17.7944
236.2500,0.1017,475.2937,0.0049,0.0907,0.3457,223.2422,17.6275
237.5000,0.1030,963.7335,0.0030,0.0715,0.2731,216.3448,20.5973
238.7500,0.1043,1695.4410,0.0024,0.0516,0.2262,212.3243,23.0335
240.0000,0.0966,1763.2641,0.0025,0.0446,0.2233,206.2883,23.7622
241.2500,0.0916,3138.6934,0.0015,0.0390,0.1843,197.5370,26.9821
242.5000,0.0966,2534.8957,0.0020,0.0391,0.1979,203.4091,25.4761
243.7500,0.1055,2037.2656,0.0024,0.0430,0.2128,211.8574,23.7702
245.0000,0.1068,1633.6267,0.0026,0.0502,0.2291,214.4177,22.6996
246.2500,0.1017,1034.5975,0.0031,0.0656,0.2667,214.8003,20.9835
247.5000,0.1005,979.9377,0.0031,0.0676,0.2716,214.4460,20.8159
248.7500,0.1043,1164.7352,0.0032,0.0573,0.2564,215.4591,21.3594
250.0000,0.1132,1067.3371,0.0033,0.0648,0.2640,222.0204,20.4943
251.2500,0.1106,1094.7115,0.0035,0.0596,0.2618,220.2036,20.7341
252.5000,0.1068,1341.2466,0.0027,0.0603,0.2446,215.9898,21.8296
253.7500,0.1132,1156.0192,0.0033,0.0595,0.2571,221.3689,20.8312
255.0000,0.1208,1649.4032,0.0031,0.0479,0.2283,223.5495,21.9104
256.2500,0.1272,832.0640,0.0049,0.0633,0.2868,232.0599,18.8539
257.5000,0.1335,1052.0110,0.0043,0.0595,0.2653,233.7682,19.5112
258.7500,0.1437,1587.7770,0.0041,0.0439,0.2312,236.7193,20.6593
260.0000,0.1462,922.3065,0.0051,0.0626,0.2772,240.9154,18.5424
261.2500,0.1399,927.3600,0.0042,0.0722,0.2766,237.8185,18.7868
262.5000,0.1462,1822.0176,0.0037,0.0443,0.2209,237.3728,21.0658
263.7500,0.1551,1627.6084,0.0043,0.0458,0.2293,242.3188,20.2879
265.0000,0.1539,1368.7425,0.0044,0.0522,0.2430,242.4784,19.7099
266.2500,0.1577,1285.9225,0.0040,0.0619,0.2481,244.5420,19.3494
267.5000,0.1666,1103.8380,0.0043,0.0710,0.2610,249.1297,18.5231
268.7500,0.1666,1441.9940,0.0042,0.0562,0.2388,248.0802,19.4477
270.0000,0.1615,2256.5992,0.0035,0.0414,0.2057,244.1132,21.2034
271.2500,0.1666,1502.1241,0.0051,0.0444,0.2356,247.9278,19.5894
272.5000,0.1895,915.4682,0.0073,0.0576,0.2778,258.7814,17.2772
273.7500,0.1958,1400.1620,0.0052,0.0539,0.2411,260.0407,18.4741
275.0000,0.1793,1060.1630,0.0055,0.0614,0.2646,254.4766,18.0180
276.2500,0.1577,484.9912,0.0074,0.0893,0.3434,249.6709,15.9402
277.5000,0.1462,647.7893,0.0053,0.0865,0.3118,243.0962,17.2589
278.7500,0.1424,1025.5840,0.0041,0.0677,0.2675,238.4569,19.0704
280.0000,0.1373,1074.1505,0.0040,0.0653,0.2634,235.6201,19.4386
281.2500,0.1373,1051.0114,0.0040,0.0651,0.2653,235.7555,19.3557
282.5000,0.1348,1422.1655,0.0038,0.0507,0.2399,232.5879,20.6255
283.7500,0.1399,1308.7717,0.0043,0.0515,0.2466,235.7674,20.0881
285.0000,0.1488,1085.8097,0.0044,0.0635,0.2625,241.2100,19.0514
286.2500,0.1411,900.1659,0.0047,0.0670,0.2794,238.6280,18.6298
287.5000,0.1335,799.9611,0.0050,0.0675,0.2906,235.6441,18.4600
288.7500,0.1221,864.0015,0.0049,0.0593,0.2833,228.9918,19.2117
290.0000,0.1272,1171.7693,0.0039,0.0557,0.2559,229.5886,20.2060
291.2500,0.1348,860.7735,0.0044,0.0714,0.2836,235.7710,18.6922
292.5000,0.1361,724.2339,0.0053,0.0723,0.3004,237.6155,17.9939
293.7500,0.1322,970.2033,0.0043,0.0657,0.2725,233.6403,19.2494
295.0000,0.1259,1035.3827,0.0040,0.0604,0.2667,229.7443,19.7698
296.2500,0.1221,1013.3018,0.0037,0.0658,0.2686,227.7484,19.8527
297.5000,0.1284,1080.0028,0.0039,0.0607,0.2629,230.8546,19.8266
298.7500,0.1310,1472.3239,0.0034,0.0535,0.2371,230.2701,20.9359
300.0000,0.1272,1125.8868,0.0036,0.0635,0.2593,229.8626,20.0471
301.2500,0.1259,968.5036,0.0037,0.0716,0.2727,230.2311,19.5045
302.5000,0.1259,1997.3100,0.0027,0.0477,0.2142,225.4903,22.4162
303.7500,0.1233,2403.6425,0.0024,0.0422,0.2014,222.8569,23.3194
305.0000,0.1246,987.6910,0.0039,0.0649,0.2709,229.3799,19.6372
306.2500,0.1208,936.8976,0.0040,0.0662,0.2757,227.6285,19.5928
307.5000,0.1195,1751.8434,0.0028,0.0493,0.2238,222.3612,22.2314
308.7500,0.1233,1580.1911,0.0034,0.0457,0.2316,225.3827,21.5981
310.0000,0.1246,1294.1260,0.0041,0.0478,0.2476,227.4586,20.7227
311.2500,0.1195,883.4324,0.0048,0.0580,0.2812,227.3741,19.4113
312.5000,0.1195,1103.0281,0.0041,0.0537,0.2611,225.6217,20.3165
313.7500,0.1284,1361.9058,0.0038,0.0500,0.2434,229.3154,20.7462
315.0000,0.1284,1088.4552,0.0047,0.0507,0.2623,230.8009,19.8574
316.2500,0.1335,945.6038,0.0066,0.0436,0.2749,234.4783,19.1002
317.5000,0.1564,660.3433,0.0100,0.0492,0.3098,247.3382,17.0355
318.7500,0.1933,813.4062,0.0100,0.0483,0.2890,260.4787,16.8112
320.0000,0.1971,1122.6187,0.0076,0.0469,0.2596,261.0086,17.7410
321.2500,0.1882,1831.1001,0.0052,0.0394,0.2205,256.4611,19.5552
322.5000,0.1882,1049.0615,0.0064,0.0559,0.2655,257.9185,17.7479
323.7500,0.1882,1017.1948,0.0070,0.0530,0.2683,258.0074,17.6481
325.0000,0.1958,1261.5797,0.0066,0.0473,0.2497,260.2758,18.1429
326.2500,0.1857,334.9470,0.0121,0.0902,0.3885,261.1476,14.1871
327.5000,0.1666,386.5541,0.0096,0.0893,0.3703,254.2861,14.9890
328.7500,0.1666,871.1419,0.0065,0.0594,0.2825,250.1409,17.7094
330.0000,0.1679,668.0477,0.0076,0.0682,0.3086,251.8686,16.7740
331.2500,0.1806,742.9128,0.0091,0.0544,0.2979,256.2197,16.8146
332.5000,0.1869,661.7655,0.0116,0.0502,0.3096,258.9058,16.2961
333.7500,0.2060,590.8319,0.0142,0.0507,0.3215,265.4736,15.5615
335.0000,0.2289,705.9886,0.0127,0.0525,0.3030,272.0053,15.6820
336.2500,0.2772,386.3230,0.0242,0.0611,0.3704,283.6219,13.3809
337.5000,0.3293,931.8554,0.0150,0.0477,0.2762,296.8830,14.9941
338.7500,0.3382,1072.5020,0.0132,0.0484,0.2636,299.2118,15.2251
340.0000,0.3459,1039.0706,0.0125,0.0537,0.2664,300.6696,15.0610
341.2500,0.3382,1186.9593,0.0110,0.0518,0.2548,299.5502,15.4659
342.5000,0.3319,1603.2551,0.0090,0.0464,0.2305,299.0744,16.2638
343.7500,0.3370,1689.3380,0.0087,0.0462,0.2265,300.3603,16.3177
345.0000,0.3421,1444.0463,0.0099,0.0480,0.2387,300.9979,15.8809
346.2500,0.3637,1126.9204,0.0120,0.0539,0.2592,304.5301,15.0489
347.5000,0.3726,1032.0374,0.0117,0.0631,0.2670,305.8601,14.7539
348.7500,0.3967,903.9346,0.0190,0.0477,0.2790,309.5674,14.2234
350.0000,0.4680,1453.6967,0.0147,0.0435,0.2382,324.0889,14.5798
351.2500,0.5137,1359.1406,0.0156,0.0492,0.2436,330.4778,14.0854
352.5000,0.4921,750.0992,0.0218,0.0611,0.2969,322.8550,13.0984
353.7500,0.4336,1003.7725,0.0140,0.0619,0.2694,316.3286,14.1216
355.0000,0.4705,781.0589,0.0187,0.0640,0.2929,320.1804,13.3252
356.2500,0.4858,1756.9051,0.0129,0.0425,0.2236,328.0397,14.7953
357.5000,0.4451,1857.0578,0.0103,0.0465,0.2195,321.7389,15.2762
358.7500,0.4133,1694.6138,0.0107,0.0464,0.2263,315.6878,15.4101
360.0000,0.3904,1860.6660,0.0097,0.0440,0.2193,311.8001,15.8620
361.2500,0.4018,2453.4892,0.0089,0.0367,0.2000,315.1426,16.3153
362.5000,0.4476,1028.4316,0.0200,0.0451,0.2673,318.7031,14.0552
363.7500,0.5201,1169.0527,0.0156,0.0572,0.2561,330.2369,13.7571
365.0000,0.5277,655.8107,0.0194,0.0828,0.3105,326.2421,12.6224
366.2500,0.5379,803.7435,0.0199,0.0670,0.2902,329.4108,12.9425
367.5000,0.6282,541.1654,0.0482,0.0503,0.3311,335.2090,11.7769
368.7500,0.9130,531.3680,0.0545,0.0621,0.3331,358.2071,10.7793
370.0000,0.9944,698.8802,0.0348,0.0816,0.3040,368.4329,10.9294
371.2500,1.1317,507.6953,0.0603,0.0716,0.3382,370.6041,10.2066
372.5000,1.2169,1803.5308,0.0224,0.0599,0.2216,397.6473,11.4697
373.7500,1.0936,1217.3462,0.0291,0.0621,0.2527,383.9561,11.3553
375.0000,1.0008,2055.4430,0.0185,0.0533,0.2122,384.4654,12.2764
376.2500,0.9499,1896.0464,0.0220,0.0457,0.2180,379.5136,12.3585
377.5000,0.8329,1824.0933,0.0243,0.0377,0.2208,369.0985,12.7721
378.7500,0.7630,1800.2577,0.0161,0.0530,0.2218,362.3243,13.0714
380.0000,0.7757,1312.3880,0.0215,0.0562,0.2464,360.1443,12.5490
381.2500,0.7909,1072.6564,0.0222,0.0675,0.2635,359.1333,12.1878
382.5000,0.7630,1186.5183,0.0208,0.0614,0.2548,357.7886,12.4541
383.7500,0.6740,650.7965,0.0286,0.0738,0.3113,342.0074,11.8903
385.0000,0.6422,793.9141,0.0234,0.0697,0.2914,341.1998,12.3634
386.2500,0.6765,619.4557,0.0279,0.0787,0.3165,341.6182,11.7987
387.5000,0.7083,556.6781,0.0306,0.0824,0.3280,343.0922,11.5003
388.7500,0.6523,735.5920,0.0259,0.0695,0.2989,341.3685,12.1881
390.0000,0.6155,1229.3260,0.0169,0.0595,0.2518,342.7390,13.2428
391.2500,0.6256,1135.8116,0.0186,0.0590,0.2586,343.1573,13.0518
392.5000,0.6345,1057.2683,0.0208,0.0582,0.2648,343.4444,12.8832
393.7500,0.6498,1251.6373,0.0192,0.0546,0.2503,346.8225,13.0823
395.0000,0.7146,908.0630,0.0259,0.0611,0.2786,350.0326,12.2521
396.2500,0.7502,916.6338,0.0247,0.0670,0.2777,353.4915,12.1165
397.5000,0.7375,580.2284,0.0312,0.0819,0.3235,346.2295,11.4577
398.7500,0.7655,484.8000,0.0362,0.0874,0.3434,345.8385,11.0834
400.0000,0.7146,502.4604,0.0381,0.0762,0.3393,342.1800,11.3134
401.2500,0.6066,1000.1598,0.0231,0.0531,0.2698,339.7295,12.9395
402.5000,0.6129,899.2794,0.0231,0.0600,0.2795,339.3804,12.7220
403.7500,0.6269,960.1182,0.0229,0.0578,0.2735,341.6126,12.7606
405.0000,0.6116,611.4288,0.0247,0.0815,0.3179,335.0033,12.0614
406.2500,0.6434,767.3266,0.0248,0.0671,0.2947,340.9450,12.3001
407.5000,0.5811,993.7769,0.0275,0.0436,0.2703,336.6802,13.0721
408.7500,0.5036,637.0201,0.0243,0.0661,0.3135,322.9404,12.7095
410.0000,0.4184,376.1956,0.0279,0.0827,0.3737,307.1133,12.1739
411.2500,0.3840,1305.5592,0.0111,0.0537,0.2468,309.0687,15.1583
412.5000,0.3980,870.1483,0.0144,0.0638,0.2826,309.5791,14.1287
413.7500,0.4145,673.4872,0.0184,0.0675,0.3078,310.7618,13.4358
415.0000,0.4018,694.9375,0.0211,0.0554,0.3046,308.9214,13.6061
416.2500,0.4184,803.1913,0.0200,0.0520,0.2902,312.4888,13.7804
417.5000,0.4769,717.2962,0.0254,0.0533,0.3014,320.4026,13.1119
418.7500,0.5252,691.9846,0.0238,0.0642,0.3050,326.4352,12.7382
420.0000,0.5913,458.2713,0.0344,0.0762,0.3499,329.4307,11.6491
421.2500,0.6663,603.6882,0.0294,0.0749,0.3192,340.3166,11.7985
422.5000,0.6002,376.9714,0.0388,0.0837,0.3735,327.7837,11.2689
