distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
153.7500,0.0509,25513.7015,0.0003,0.0129,0.0916,132.7471,48.5406
155.0000,0.0509,40170.5588,0.0002,0.0111,0.0788,130.2907,51.7696
156.2500,0.0509,44125.0198,0.0002,0.0114,0.0763,129.8273,52.4250
157.5000,0.0509,48545.8934,0.0002,0.0110,0.0740,129.3708,53.0865
158.7500,0.0509,48595.7466,0.0002,0.0110,0.0739,129.3659,53.0936
160.0000,0.0509,40721.5907,0.0002,0.0116,0.0784,130.2225,51.8650
161.2500,0.0509,23885.9558,0.0003,0.0145,0.0937,133.1357,48.0645
162.5000,0.0509,15596.2233,0.0003,0.0194,0.1080,135.8660,44.9549
163.7500,0.0509,21849.7408,0.0003,0.0163,0.0965,133.6748,47.4187
165.0000,0.0509,36534.3369,0.0002,0.0127,0.0813,130.7738,51.1026
166.2500,0.0509,25433.6513,0.0002,0.0165,0.0917,132.7654,48.5179
167.5000,0.0509,26036.4397,0.0003,0.0149,0.0910,132.6292,48.6867
168.7500,0.0509,23542.1376,0.0003,0.0152,0.0941,133.2224,47.9596
170.0000,0.0509,16919.2191,0.0003,0.0189,0.1051,135.3141,45.5523
171.2500,0.0509,19713.9248,0.0003,0.0163,0.0999,134.3174,46.6700
172.5000,0.0509,24299.3273,0.0003,0.0139,0.0931,133.0338,48.1885
173.7500,0.0509,36909.1394,0.0002,0.0123,0.0810,130.7211,51.1746
175.0000,0.0509,36026.2007,0.0002,0.0134,0.0817,130.8465,51.0038
176.2500,0.0509,38482.9393,0.0002,0.0130,0.0799,130.5073,51.4685
177.5000,0.0509,52623.9210,0.0002,0.0107,0.0720,128.9962,53.6411
178.7500,0.0509,53446.7555,0.0002,0.0114,0.0716,128.9253,53.7473
180.0000,0.0509,73523.7016,0.0001,0.0106,0.0644,127.5465,55.8963
181.2500,0.0509,68452.9476,0.0001,0.0103,0.0659,127.8428,55.4207
182.5000,0.0509,50836.5837,0.0002,0.0114,0.0728,129.1554,53.4040
183.7500,0.0496,45732.5828,0.0002,0.0119,0.0754,127.2916,53.3848
185.0000,0.0509,24392.5276,0.0003,0.0148,0.0930,133.0111,48.2162
186.2500,0.0509,19603.9319,0.0003,0.0154,0.1001,134.3530,46.6292
187.5000,0.0509,31944.3476,0.0003,0.0125,0.0850,131.4842,50.1512
188.7500,0.0509,45523.3798,0.0002,0.0116,0.0756,129.6765,52.6417
190.0000,0.0509,40789.9616,0.0002,0.0117,0.0784,130.2142,51.8768
191.2500,0.0509,42205.0378,0.0002,0.0104,0.0775,130.0450,52.1151
192.5000,0.0509,34322.0310,0.0002,0.0121,0.0830,131.1004,50.6610
193.7500,0.0509,18256.8343,0.0003,0.0168,0.1025,134.8117,46.1093
195.0000,0.0509,9173.7892,0.0005,0.0204,0.1289,139.8546,41.0422
196.2500,0.0509,7500.6607,0.0007,0.0202,0.1378,141.5625,39.5572
197.5000,0.0509,8630.0232,0.0006,0.0196,0.1315,140.3608,40.5913
198.7500,0.0509,11295.0529,0.0005,0.0170,0.1202,138.2066,42.5780
200.0000,0.0509,20375.0453,0.0004,0.0122,0.0988,134.1089,46.9104
201.2500,0.0509,36732.7262,0.0003,0.0094,0.0812,130.7459,51.1408
202.5000,0.0509,38744.0285,0.0003,0.0087,0.0797,130.4730,51.5160
203.7500,0.0509,39369.4255,0.0003,0.0085,0.0793,130.3920,51.6284
205.0000,0.0509,38506.6365,0.0003,0.0098,0.0799,130.5042,51.4728
206.2500,0.0509,33970.8943,0.0003,0.0117,0.0833,131.1548,50.5881
207.5000,0.0509,26942.0067,0.0003,0.0137,0.0900,132.4323,48.9327
208.7500,0.0509,27302.5136,0.0003,0.0144,0.0896,132.3563,49.0283
210.0000,0.0509,47363.8967,0.0002,0.0126,0.0746,129.4872,52.9162
211.2500,0.0509,80829.1352,0.0001,0.0103,0.0624,127.1644,56.5211
212.5000,0.0509,60938.6843,0.0002,0.0101,0.0686,128.3404,54.6394
213.7500,0.0509,28113.8837,0.0004,0.0095,0.0887,132.1902,49.2385
215.0000,0.0509,26969.5950,0.0004,0.0097,0.0900,132.4264,48.9401
216.2500,0.0509,36019.0893,0.0002,0.0114,0.0817,130.8475,51.0024
217.5000,0.0509,26336.7772,0.0003,0.0135,0.0907,132.5629,48.7693
218.7500,0.0509,29676.7382,0.0002,0.0136,0.0871,131.8875,49.6259
220.0000,0.0509,27243.7570,0.0003,0.0144,0.0897,132.3686,49.0128
221.2500,0.0496,18106.5614,0.0003,0.0166,0.1027,132.5864,46.6081
222.5000,0.0496,26170.2384,0.0003,0.0144,0.0909,130.2839,49.3422
223.7500,0.0496,19328.0643,0.0003,0.0158,0.1005,132.1575,47.0954
225.0000,0.0496,12915.9420,0.0004,0.0191,0.1150,134.9616,44.0738
226.2500,0.0496,21528.4803,0.0003,0.0152,0.0970,131.4691,47.8979
227.5000,0.0496,36132.0308,0.0002,0.0116,0.0816,128.4872,51.6963
228.7500,0.0496,32621.2220,0.0002,0.0127,0.0844,129.0358,50.9552
230.0000,0.0496,26615.7483,0.0003,0.0137,0.0904,130.1850,49.4664
231.2500,0.0496,34745.1344,0.0003,0.0112,0.0827,128.6951,51.4131
232.5000,0.0496,27172.9516,0.0003,0.0107,0.0897,130.0644,49.6188
233.7500,0.0496,20463.8618,0.0004,0.0122,0.0986,131.7898,47.5208
235.0000,0.0496,19470.6939,0.0003,0.0156,0.1003,132.1097,47.1502
236.2500,0.0496,22769.1152,0.0003,0.0171,0.0952,131.1211,48.3136
237.5000,0.0496,11461.8599,0.0004,0.0205,0.1197,135.8674,43.1747
238.7500,0.0509,5618.8937,0.0008,0.0236,0.1517,144.2217,37.4362
240.0000,0.0509,5450.1863,0.0008,0.0231,0.1533,144.5176,37.2134
241.2500,0.0496,7331.4770,0.0006,0.0212,0.1389,139.5950,39.8126
242.5000,0.0496,9513.6591,0.0006,0.0187,0.1273,137.3543,41.7717
243.7500,0.0496,9420.7504,0.0006,0.0175,0.1277,137.4352,41.6978
245.0000,0.0496,12970.7099,0.0005,0.0145,0.1148,134.9301,44.1056
246.2500,0.0496,19292.2336,0.0004,0.0130,0.1006,132.1695,47.0816
247.5000,0.0496,20255.2539,0.0004,0.0137,0.0990,131.8553,47.4445
248.7500,0.0496,34173.4193,0.0003,0.0115,0.0831,128.7840,51.2928
250.0000,0.0496,33140.4118,0.0002,0.0122,0.0840,128.9498,51.0700
251.2500,0.0496,24670.2963,0.0003,0.0131,0.0927,130.6341,48.9069
252.5000,0.0496,17912.8786,0.0004,0.0134,0.1031,132.6580,46.5277
253.7500,0.0496,13076.0344,0.0005,0.0157,0.1145,134.8702,44.1665
255.0000,0.0496,12607.4113,0.0004,0.0195,0.1159,135.1420,43.8919
256.2500,0.0496,20672.4876,0.0003,0.0176,0.0983,131.7253,47.5963
257.5000,0.0496,30787.2661,0.0002,0.0141,0.0861,129.3548,50.5335
258.7500,0.0496,39606.2460,0.0002,0.0123,0.0791,128.0102,52.3576
260.0000,0.0496,39122.1037,0.0002,0.0136,0.0795,128.0732,52.2692
261.2500,0.0521,9.1345,0.2070,0.1415,1.2906,360.2886,5.2628
262.5000,0.4196,17.3237,0.4467,0.1288,1.0426,263.9709,6.5279
263.7500,1.9443,17.3609,0.9355,0.2127,1.0419,227.5973,6.3039
265.0000,3.2757,90.3783,0.2740,0.2597,0.6012,353.4652,7.0741
266.2500,3.7843,230.3535,0.1295,0.2597,0.4401,411.0870,7.3830
267.5000,4.6757,257.0544,0.2788,0.1312,0.4243,427.1207,7.1370
268.7500,6.0198,349.7434,0.1757,0.1966,0.3829,456.0590,6.8699
270.0000,7.1706,1008.1410,0.0952,0.1490,0.2691,512.3934,6.7808
271.2500,7.8255,1196.4512,0.0555,0.2381,0.2541,524.7583,6.6380
272.5000,8.0620,1106.9022,0.0406,0.3596,0.2608,524.0700,6.5740
273.7500,8.2540,1338.4052,0.0478,0.2590,0.2448,532.5482,6.5471
275.0000,8.7359,1964.7264,0.0335,0.2642,0.2154,549.3983,6.4635
276.2500,8.6647,3320.1552,0.0245,0.2129,0.1808,563.6877,6.5134
277.5000,8.6914,2979.9126,0.0250,0.2327,0.1875,561.0693,6.5001
278.7500,8.8466,1327.5203,0.0385,0.3480,0.2455,537.3067,6.4143
280.0000,7.9602,67.9626,0.2377,0.9850,0.6611,354.5400,6.2799
281.2500,6.6365,248.2650,0.1007,0.5333,0.4292,443.0287,6.6615
282.5000,6.3987,1157.6726,0.0350,0.3141,0.2569,509.2216,7.0224
283.7500,6.1469,1617.5523,0.0395,0.1916,0.2298,516.9290,7.1698
285.0000,5.9638,4282.8585,0.0202,0.1371,0.1661,539.2784,7.4266
286.2500,6.0681,2712.7538,0.0251,0.1787,0.1934,530.0973,7.2993
287.5000,6.3707,598.6406,0.0586,0.3646,0.3201,484.0007,6.8998
288.7500,6.9773,240.8259,0.1096,0.5334,0.4336,443.7827,6.5923
290.0000,7.5686,78.6259,0.1603,1.2417,0.6297,366.4257,6.3345
291.2500,7.4580,197.5343,0.1428,0.5455,0.4632,434.8694,6.4802
292.5000,7.0218,995.0091,0.0509,0.2743,0.2702,510.4499,6.8180
293.7500,6.3695,832.2199,0.0668,0.2327,0.2868,497.1132,6.9667
295.0000,6.2588,2105.7458,0.0244,0.2439,0.2105,525.8606,7.1813
296.2500,6.5284,1873.1814,0.0343,0.2044,0.2189,525.7801,7.0682
297.5000,6.7904,1158.5143,0.0367,0.3210,0.2569,513.4850,6.9063
298.7500,6.8183,2260.5019,0.0264,0.2289,0.2056,534.4302,7.0038
300.0000,6.7560,2821.5985,0.0222,0.2140,0.1909,539.5965,7.0577
301.2500,6.6479,2630.9162,0.0244,0.2067,0.1954,536.5172,7.0838
302.5000,7.0790,591.6360,0.0849,0.2851,0.3214,490.2027,6.7218
303.7500,7.5241,1488.7713,0.0419,0.2398,0.2363,529.3444,6.7398
305.0000,7.2736,1483.5594,0.0364,0.2710,0.2365,526.7305,6.8074
306.2500,7.5457,1688.1960,0.0275,0.3254,0.2266,533.5781,6.7491
307.5000,7.5228,1772.0589,0.0360,0.2340,0.2229,534.8554,6.7611
308.7500,7.3346,1250.8412,0.0330,0.3499,0.2504,521.6526,6.7679
310.0000,6.7255,108.3929,0.1891,0.6332,0.5658,388.9544,6.4851
311.2500,6.1050,189.7799,0.1369,0.4779,0.4695,423.1688,6.7059
312.5000,6.9646,1161.8947,0.0544,0.2184,0.2566,515.3934,6.8577
313.7500,7.0282,3537.5114,0.0278,0.1428,0.1771,548.3598,6.9976
315.0000,7.2863,1900.3024,0.0561,0.1363,0.2178,534.5519,6.8364
316.2500,7.8305,2905.6907,0.0369,0.1469,0.1891,552.0866,6.7280
317.5000,8.5388,1695.7066,0.0501,0.2002,0.2262,542.9980,6.4996
318.7500,9.2179,3427.7648,0.0263,0.2036,0.1789,569.5129,6.3783
320.0000,9.6146,913.3454,0.0379,0.5600,0.2781,528.8884,6.2462
321.2500,10.3470,278.6279,0.0913,0.8204,0.4130,472.7793,6.1138
322.5000,10.5581,782.9224,0.0522,0.5209,0.2927,528.6525,6.0868
323.7500,9.9020,1254.6820,0.0532,0.2971,0.2501,543.4173,6.2024
325.0000,9.8092,1445.1044,0.0454,0.3001,0.2386,547.8768,6.2231
326.2500,10.1945,456.0225,0.0572,0.7864,0.3505,500.2282,6.1380
327.5000,10.0648,254.0082,0.0841,0.9548,0.4260,465.5119,6.1464
328.7500,9.9630,227.7674,0.0720,1.2072,0.4418,457.9236,6.1563
330.0000,9.8231,848.7423,0.0410,0.5623,0.2849,527.2893,6.2075
331.2500,10.1309,2756.6049,0.0384,0.1909,0.1924,571.0707,6.1703
332.5000,10.3089,709.3761,0.0386,0.7474,0.3025,522.6230,6.1252
333.7500,9.9376,1391.2752,0.0399,0.3563,0.2417,547.4719,6.1979
335.0000,10.1512,717.0223,0.0568,0.4953,0.3014,522.0948,6.1501
336.2500,10.3394,1882.7995,0.0240,0.4573,0.2185,560.8738,6.1259
337.5000,10.0698,145.4430,0.1723,0.7664,0.5130,426.4041,6.1361
338.7500,7.2075,3.6809,2.7355,1.1848,1.7473,-92.2011,5.9358
340.0000,1.6099,7.1563,1.2973,0.4653,1.4000,150.5676,5.6803
341.2500,1.2741,816.3893,0.0197,0.1601,0.2887,387.7640,10.4668
342.5000,1.2945,1554.6960,0.0163,0.1022,0.2329,400.0572,11.1176
343.7500,1.4382,1936.2937,0.0147,0.1007,0.2164,411.3895,11.0118
345.0000,1.5539,1405.8337,0.0198,0.1129,0.2408,411.8455,10.4787
346.2500,1.6989,684.6891,0.0276,0.1779,0.3061,403.1001,9.5834
347.5000,1.6467,471.1081,0.0333,0.2081,0.3467,391.7024,9.3030
348.7500,1.6162,1627.6706,0.0185,0.1067,0.2293,417.3457,10.4988
350.0000,1.6086,1023.5952,0.0275,0.1124,0.2677,408.2665,10.0890
351.2500,1.1457,108.8979,0.2031,0.1049,0.5649,329.0813,8.3355
352.5000,0.6536,241.3329,0.0763,0.0734,0.4333,325.5722,10.3260
353.7500,0.4425,928.7969,0.0480,0.0209,0.2765,317.2447,13.8874
355.0000,0.2848,1131.6236,0.0496,0.0109,0.2589,287.1728,16.0764
356.2500,0.2276,2363.7642,0.0095,0.0204,0.2025,270.6994,19.2358
357.5000,0.2276,1026.6631,0.0068,0.0658,0.2674,271.3064,16.7964
358.7500,0.2225,1396.8981,0.0057,0.0557,0.2413,269.4073,17.8120
360.0000,0.2187,1614.0929,0.0052,0.0524,0.2300,267.9800,18.3317
361.2500,0.2060,1358.8205,0.0052,0.0602,0.2436,263.8025,18.1184
362.5000,0.2085,428.9919,0.0097,0.1038,0.3577,266.9754,14.5600
363.7500,0.2225,519.5682,0.0090,0.0959,0.3356,270.5468,14.8985
365.0000,0.2162,1441.0002,0.0049,0.0616,0.2388,267.2457,18.0517
366.2500,0.2098,1183.4485,0.0053,0.0667,0.2551,265.3619,17.6020
367.5000,0.2136,865.2714,0.0078,0.0645,0.2831,267.1296,16.5677
368.7500,0.2327,1123.2852,0.0076,0.0548,0.2595,272.8023,16.9579
370.0000,0.2289,1236.2320,0.0070,0.0537,0.2514,271.5574,17.3143
371.2500,0.2238,851.6551,0.0075,0.0713,0.2846,270.3180,16.3214
372.5000,0.2136,541.1383,0.0094,0.0851,0.3311,267.9464,15.1636
373.7500,0.1729,603.4277,0.0077,0.0769,0.3193,254.2654,16.3116
375.0000,0.1513,1460.6419,0.0037,0.0569,0.2378,240.9549,20.0417
376.2500,0.1399,753.6184,0.0052,0.0724,0.2965,239.1722,18.0129
377.5000,0.1373,587.9869,0.0059,0.0824,0.3220,239.7552,17.1776
378.7500,0.1399,1114.3518,0.0043,0.0596,0.2602,236.6956,19.4786
380.0000,0.1322,1103.7789,0.0039,0.0631,0.2610,232.7786,19.7498
381.2500,0.1361,1246.3326,0.0044,0.0499,0.2507,234.0507,20.0599
382.5000,0.1513,1489.4940,0.0041,0.0492,0.2362,240.8640,20.1132
383.7500,0.1488,1314.1862,0.0045,0.0501,0.2463,240.2251,19.7516
385.0000,0.1450,762.4684,0.0060,0.0649,0.2953,241.4757,17.8886
386.2500,0.1475,749.6697,0.0064,0.0619,0.2970,242.7391,17.7466
387.5000,0.1450,812.5785,0.0060,0.0607,0.2891,241.0788,18.1211
388.7500,0.1462,762.9504,0.0065,0.0597,0.2952,242.0543,17.8502
390.0000,0.1424,1412.1150,0.0045,0.0460,0.2405,236.6672,20.2709
391.2500,0.1462,2153.6798,0.0041,0.0342,0.2089,236.6188,21.6900
392.5000,0.1551,1206.4911,0.0052,0.0504,0.2534,243.6618,19.2099
393.7500,0.1615,1046.3214,0.0055,0.0566,0.2657,247.1721,18.4948
395.0000,0.1691,1892.6485,0.0043,0.0424,0.2181,248.2562,20.2994
396.2500,0.1590,1790.2298,0.0040,0.0460,0.2222,243.7543,20.4826
397.5000,0.1513,2008.7648,0.0036,0.0429,0.2138,239.5457,21.2077
398.7500,0.1500,1243.8047,0.0045,0.0554,0.2509,241.1161,19.5022
400.0000,0.1628,875.5059,0.0079,0.0482,0.2820,248.5363,17.8357
401.2500,0.1857,962.6258,0.0069,0.0564,0.2732,257.2248,17.5338
402.5000,0.1869,1091.2480,0.0057,0.0604,0.2620,257.3268,17.9085
403.7500,0.1971,1720.3716,0.0051,0.0452,0.2251,260.0861,19.0927
405.0000,0.2073,2017.8695,0.0052,0.0405,0.2135,263.6289,19.3051
406.2500,0.2085,908.4781,0.0073,0.0645,0.2786,265.3958,16.8211
407.5000,0.2111,745.2068,0.0076,0.0764,0.2976,266.5804,16.1673
408.7500,0.2213,1099.9778,0.0067,0.0604,0.2613,269.2435,17.1295
410.0000,0.2302,1441.0988,0.0069,0.0459,0.2388,271.8561,17.7348
411.2500,0.2441,1129.1217,0.0092,0.0471,0.2591,276.2119,16.7534
412.5000,0.2594,2420.9695,0.0056,0.0385,0.2009,280.8985,18.5568
413.7500,0.2505,2236.2480,0.0057,0.0400,0.2063,278.1584,18.5349
415.0000,0.2467,1457.1235,0.0067,0.0514,0.2380,276.9569,17.4228
416.2500,0.2429,1574.2074,0.0068,0.0460,0.2319,275.8002,17.7181
417.5000,0.2518,1519.6138,0.0076,0.0442,0.2347,278.4693,17.4395
418.7500,0.2747,2300.7766,0.0060,0.0399,0.2044,285.3181,18.1076
420.0000,0.2759,1989.3818,0.0068,0.0412,0.2145,285.5352,17.7026
421.2500,0.2734,1557.6284,0.0086,0.0414,0.2327,284.5929,17.1040
