# Exported by snowmicropyn 1.2.1 (git hash 25c665906cd9d26085fa9eab6ba842a7f4b41101)
distance [mm],force [N]
68.4256,0.0521
68.4297,0.0572
68.4339,0.0560
68.4380,0.0572
68.4421,0.0547
68.4463,0.0534
68.4504,0.0547
68.4545,0.0547
68.4587,0.0509
68.4628,0.0547
68.4669,0.0521
68.4711,0.0547
68.4752,0.0560
68.4793,0.0534
68.4835,0.0534
68.4876,0.0534
68.4917,0.0534
68.4959,0.0547
68.5000,0.0534
68.5041,0.0560
68.5083,0.0560
68.5124,0.0547
68.5165,0.0534
68.5207,0.0585
68.5248,0.0585
68.5289,0.0560
68.5331,0.0547
68.5372,0.0547
68.5413,0.0572
68.5455,0.0547
68.5496,0.0547
68.5537,0.0509
68.5578,0.0534
68.5620,0.0483
68.5661,0.0534
68.5702,0.0521
68.5744,0.0572
68.5785,0.0521
68.5826,0.0560
68.5868,0.0560
68.5909,0.0572
68.5950,0.0547
68.5992,0.0521
68.6033,0.0572
68.6074,0.0560
68.6116,0.0585
68.6157,0.0534
68.6198,0.0560
68.6240,0.0534
68.6281,0.0521
68.6322,0.0509
68.6364,0.0521
68.6405,0.0585
68.6446,0.0509
68.6488,0.0547
68.6529,0.0547
68.6570,0.0547
68.6612,0.0534
68.6653,0.0534
68.6694,0.0585
68.6736,0.0534
68.6777,0.0560
68.6818,0.0572
68.6859,0.0547
68.6901,0.0534
68.6942,0.0534
68.6983,0.0509
68.7025,0.0509
68.7066,0.0547
68.7107,0.0534
68.7149,0.0509
68.7190,0.0547
68.7231,0.0534
68.7273,0.0521
68.7314,0.0547
68.7355,0.0521
68.7397,0.0560
68.7438,0.0521
68.7479,0.0585
68.7521,0.0547
68.7562,0.0534
68.7603,0.0560
68.7645,0.0560
68.7686,0.0572
68.7727,0.0560
68.7769,0.0521
68.7810,0.0572
68.7851,0.0547
68.7893,0.0585
68.7934,0.0560
68.7975,0.0547
68.8017,0.0547
68.8058,0.0521
68.8099,0.0585
68.8140,0.0560
68.8182,0.0585
68.8223,0.0547
68.8264,0.0572
68.8306,0.0560
68.8347,0.0547
68.8388,0.0560
68.8430,0.0547
68.8471,0.0547
68.8512,0.0572
68.8554,0.0610
68.8595,0.0534
68.8636,0.0547
68.8678,0.0534
68.8719,0.0534
68.8760,0.0560
68.8802,0.0585
68.8843,0.0572
68.8884,0.0572
68.8926,0.0547
68.8967,0.0534
68.9008,0.0560
68.9050,0.0534
68.9091,0.0509
68.9132,0.0534
68.9174,0.0534
68.9215,0.0598
68.9256,0.0547
68.9297,0.0534
68.9339,0.0560
68.9380,0.0547
68.9421,0.0534
68.9463,0.0521
68.9504,0.0534
68.9545,0.0585
68.9587,0.0509
68.9628,0.0547
68.9669,0.0534
68.9711,0.0547
68.9752,0.0534
68.9793,0.0521
68.9835,0.0509
68.9876,0.0547
68.9917,0.0572
68.9959,0.0572
69.0000,0.0521
69.0041,0.0560
69.0083,0.0547
69.0124,0.0560
69.0165,0.0547
69.0207,0.0560
69.0248,0.0534
69.0289,0.0547
69.0331,0.0547
69.0372,0.0547
69.0413,0.0572
69.0455,0.0483
69.0496,0.0521
69.0537,0.0509
69.0578,0.0585
69.0620,0.0560
69.0661,0.0572
69.0702,0.0534
69.0744,0.0547
69.0785,0.0572
69.0826,0.0572
69.0868,0.0547
69.0909,0.0560
69.0950,0.0547
69.0992,0.0572
69.1033,0.0534
69.1074,0.0560
69.1116,0.0547
69.1157,0.0496
69.1198,0.0560
69.1240,0.0521
69.1281,0.0547
69.1322,0.0496
69.1364,0.0572
69.1405,0.0521
69.1446,0.0572
69.1488,0.0547
69.1529,0.0534
69.1570,0.0572
69.1612,0.0521
69.1653,0.0547
69.1694,0.0585
69.1736,0.0572
69.1777,0.0509
69.1818,0.0547
69.1859,0.0585
69.1901,0.0572
69.1942,0.0521
69.1983,0.0598
69.2025,0.0521
69.2066,0.0496
69.2107,0.0598
69.2149,0.0521
69.2190,0.0521
69.2231,0.0445
69.2273,0.0534
69.2314,0.0547
69.2355,0.0509
69.2397,0.0585
69.2438,0.0572
69.2479,0.0547
69.2521,0.0547
69.2562,0.0521
69.2603,0.0560
69.2645,0.0534
69.2686,0.0585
69.2727,0.0509
69.2769,0.0560
69.2810,0.0560
69.2851,0.0560
69.2893,0.0572
69.2934,0.0483
69.2975,0.0560
69.3016,0.0547
69.3058,0.0534
69.3099,0.0560
69.3140,0.0572
69.3182,0.0560
69.3223,0.0534
69.3264,0.0521
69.3306,0.0521
69.3347,0.0547
69.3388,0.0585
69.3430,0.0572
69.3471,0.0572
69.3512,0.0534
69.3554,0.0560
69.3595,0.0585
69.3636,0.0534
69.3678,0.0547
69.3719,0.0572
69.3760,0.0521
69.3802,0.0547
69.3843,0.0560
69.3884,0.0534
69.3926,0.0521
69.3967,0.0547
69.4008,0.0547
69.4050,0.0572
69.4091,0.0521
69.4132,0.0534
69.4174,0.0560
69.4215,0.0547
69.4256,0.0534
69.4297,0.0534
69.4339,0.0560
69.4380,0.0547
69.4421,0.0585
69.4463,0.0547
69.4504,0.0547
69.4545,0.0560
69.4587,0.0572
69.4628,0.0521
69.4669,0.0534
69.4711,0.0496
69.4752,0.0585
69.4793,0.0509
69.4835,0.0585
69.4876,0.0521
69.4917,0.0534
69.4959,0.0572
69.5000,0.0496
69.5041,0.0560
69.5083,0.0521
69.5124,0.0560
69.5165,0.0547
69.5207,0.0534
69.5248,0.0547
69.5289,0.0534
69.5331,0.0547
69.5372,0.0509
69.5413,0.0534
69.5455,0.0560
69.5496,0.0547
69.5537,0.0598
69.5578,0.0483
69.5620,0.0521
69.5661,0.0521
69.5702,0.0572
69.5744,0.0534
69.5785,0.0610
69.5826,0.0496
69.5868,0.0585
69.5909,0.0585
69.5950,0.0560
69.5992,0.0560
69.6033,0.0496
69.6074,0.0534
69.6116,0.0585
69.6157,0.0598
69.6198,0.0572
69.6240,0.0572
69.6281,0.0560
69.6322,0.0547
69.6364,0.0521
69.6405,0.0560
69.6446,0.0547
69.6488,0.0585
69.6529,0.0547
69.6570,0.0560
69.6612,0.0585
69.6653,0.0547
69.6694,0.0547
69.6736,0.0534
69.6777,0.0560
69.6818,0.0560
69.6859,0.0547
69.6901,0.0534
69.6942,0.0560
69.6983,0.0572
69.7025,0.0560
69.7066,0.0560
69.7107,0.0521
69.7149,0.0560
69.7190,0.0547
69.7231,0.0560
69.7273,0.0496
69.7314,0.0547
69.7355,0.0534
69.7397,0.0521
69.7438,0.0547
69.7479,0.0560
69.7521,0.0483
69.7562,0.0534
69.7603,0.0560
69.7645,0.0547
69.7686,0.0534
69.7727,0.0509
69.7769,0.0534
69.7810,0.0598
69.7851,0.0547
69.7893,0.0560
69.7934,0.0547
69.7975,0.0560
69.8016,0.0534
69.8058,0.0496
69.8099,0.0521
69.8140,0.0547
69.8182,0.0598
69.8223,0.0572
69.8264,0.0547
69.8306,0.0560
69.8347,0.0547
69.8388,0.0560
69.8430,0.0560
69.8471,0.0585
69.8512,0.0560
69.8554,0.0534
69.8595,0.0560
69.8636,0.0572
69.8678,0.0534
69.8719,0.0560
69.8760,0.0560
69.8802,0.0572
69.8843,0.0509
69.8884,0.0547
69.8926,0.0547
69.8967,0.0496
69.9008,0.0521
69.9050,0.0585
69.9091,0.0509
69.9132,0.0534
69.9174,0.0534
69.9215,0.0598
69.9256,0.0509
69.9297,0.0547
69.9339,0.0547
69.9380,0.0560
69.9421,0.0585
69.9463,0.0509
69.9504,0.0521
69.9545,0.0521
69.9587,0.0623
69.9628,0.0560
69.9669,0.0547
69.9711,0.0610
69.9752,0.0585
69.9793,0.0496
69.9835,0.0509
69.9876,0.0598
69.9917,0.0560
69.9959,0.0534
70.0000,0.0509
70.0041,0.0585
70.0083,0.0547
70.0124,0.0572
70.0165,0.0572
70.0207,0.0547
70.0248,0.0585
70.0289,0.0560
70.0331,0.0534
70.0372,0.0547
70.0413,0.0572
70.0455,0.0534
70.0496,0.0560
70.0537,0.0560
70.0578,0.0496
70.0620,0.0458
70.0661,0.0572
70.0702,0.0509
70.0744,0.0547
70.0785,0.0572
70.0826,0.0547
70.0868,0.0521
70.0909,0.0534
70.0950,0.0534
70.0992,0.0560
70.1033,0.0623
70.1074,0.0521
70.1116,0.0560
70.1157,0.0572
70.1198,0.0521
70.1240,0.0572
70.1281,0.0547
70.1322,0.0547
70.1364,0.0496
70.1405,0.0547
70.1446,0.0572
70.1488,0.0534
70.1529,0.0547
70.1570,0.0534
70.1612,0.0547
70.1653,0.0585
70.1694,0.0560
70.1736,0.0534
70.1777,0.0585
70.1818,0.0534
70.1859,0.0572
70.1901,0.0521
70.1942,0.0547
70.1983,0.0572
70.2025,0.0585
70.2066,0.0496
70.2107,0.0572
70.2149,0.0547
70.2190,0.0560
70.2231,0.0521
70.2273,0.0521
70.2314,0.0585
70.2355,0.0509
70.2397,0.0496
70.2438,0.0534
70.2479,0.0572
70.2521,0.0547
70.2562,0.0572
70.2603,0.0547
70.2645,0.0521
70.2686,0.0547
70.2727,0.0521
70.2769,0.0585
70.2810,0.0560
70.2851,0.0521
70.2893,0.0572
70.2934,0.0509
70.2975,0.0560
70.3016,0.0483
70.3058,0.0483
70.3099,0.0534
70.3140,0.0560
70.3182,0.0521
70.3223,0.0547
70.3264,0.0560
70.3306,0.0547
70.3347,0.0534
70.3388,0.0521
70.3430,0.0547
70.3471,0.0572
70.3512,0.0585
70.3554,0.0547
70.3595,0.0560
70.3636,0.0572
70.3678,0.0623
70.3719,0.0547
70.3760,0.0560
70.3802,0.0560
70.3843,0.0534
70.3884,0.0585
70.3926,0.0560
70.3967,0.0483
70.4008,0.0547
70.4050,0.0445
70.4091,0.0509
70.4132,0.0674
70.4174,0.0521
70.4215,0.0610
70.4256,0.0585
70.4297,0.0547
70.4339,0.0521
70.4380,0.0509
70.4421,0.0560
70.4463,0.0585
70.4504,0.0572
70.4545,0.0572
70.4587,0.0585
70.4628,0.0560
70.4669,0.0521
70.4711,0.0585
70.4752,0.0496
70.4793,0.0534
70.4835,0.0534
70.4876,0.0560
70.4917,0.0572
70.4959,0.0534
70.5000,0.0534
70.5041,0.0509
70.5083,0.0547
70.5124,0.0560
70.5165,0.0572
70.5207,0.0560
70.5248,0.0560
70.5289,0.0572
70.5331,0.0509
70.5372,0.0534
70.5413,0.0572
70.5455,0.0534
70.5496,0.0547
70.5537,0.0521
70.5578,0.0560
70.5620,0.0572
70.5661,0.0470
70.5702,0.0534
70.5744,0.0560
70.5785,0.0470
70.5826,0.0585
70.5868,0.0598
70.5909,0.0585
70.5950,0.0585
70.5992,0.0585
70.6033,0.0521
70.6074,0.0534
70.6116,0.0585
70.6157,0.0521
70.6198,0.0610
70.6240,0.0560
70.6281,0.0560
70.6322,0.0572
70.6364,0.0572
70.6405,0.0521
70.6446,0.0585
70.6488,0.0496
70.6529,0.0547
70.6570,0.0572
70.6612,0.0572
70.6653,0.0547
70.6694,0.0534
70.6736,0.0547
70.6777,0.0547
70.6818,0.0585
70.6859,0.0547
70.6901,0.0572
70.6942,0.0585
70.6983,0.0560
70.7025,0.0572
70.7066,0.0560
70.7107,0.0534
70.7149,0.0521
70.7190,0.0496
70.7231,0.0572
70.7273,0.0547
70.7314,0.0585
70.7355,0.0445
70.7397,0.0547
70.7438,0.0470
70.7479,0.0521
70.7521,0.0547
70.7562,0.0572
70.7603,0.0560
70.7645,0.0521
70.7686,0.0585
70.7727,0.0547
70.7769,0.0560
70.7810,0.0547
70.7851,0.0509
70.7893,0.0534
70.7934,0.0572
70.7975,0.0636
70.8016,0.0509
70.8058,0.0572
70.8099,0.0534
70.8140,0.0560
70.8182,0.0547
70.8223,0.0521
70.8264,0.0560
70.8306,0.0547
70.8347,0.0610
70.8388,0.0547
70.8430,0.0560
70.8471,0.0572
70.8512,0.0585
70.8554,0.0585
70.8595,0.0534
70.8636,0.0560
70.8678,0.0521
70.8719,0.0572
70.8760,0.0547
70.8802,0.0547
70.8843,0.0585
70.8884,0.0547
70.8926,0.0483
70.8967,0.0560
70.9008,0.0470
70.9050,0.0560
70.9091,0.0521
70.9132,0.0560
70.9174,0.0560
70.9215,0.0547
70.9256,0.0547
70.9297,0.0496
70.9339,0.0572
70.9380,0.0560
70.9421,0.0585
70.9463,0.0598
70.9504,0.0534
70.9545,0.0560
70.9587,0.0534
70.9628,0.0560
70.9669,0.0534
70.9711,0.0521
70.9752,0.0560
70.9793,0.0560
70.9835,0.0547
70.9876,0.0572
70.9917,0.0509
70.9959,0.0560
71.0000,0.0560
71.0041,0.0560
71.0083,0.0572
71.0124,0.0534
71.0165,0.0585
71.0207,0.0560
71.0248,0.0547
71.0289,0.0534
71.0331,0.0509
71.0372,0.0521
71.0413,0.0509
71.0455,0.0572
71.0496,0.0585
71.0537,0.0496
71.0578,0.0534
71.0620,0.0521
71.0661,0.0509
71.0702,0.0521
71.0744,0.0521
71.0785,0.0509
71.0826,0.0534
71.0868,0.0547
71.0909,0.0534
71.0950,0.0521
71.0992,0.0509
71.1033,0.0560
71.1074,0.0521
71.1116,0.0534
71.1157,0.0547
71.1198,0.0521
71.1240,0.0534
71.1281,0.0547
71.1322,0.0509
71.1364,0.0509
71.1405,0.0509
71.1446,0.0534
71.1488,0.0572
71.1529,0.0560
71.1570,0.0560
71.1612,0.0547
71.1653,0.0547
71.1694,0.0534
71.1736,0.0572
71.1777,0.0560
71.1818,0.0572
71.1859,0.0560
71.1901,0.0560
71.1942,0.0585
71.1983,0.0547
71.2025,0.0560
71.2066,0.0598
71.2107,0.0534
71.2149,0.0585
71.2190,0.0572
71.2231,0.0572
71.2273,0.0534
71.2314,0.0560
71.2355,0.0509
71.2397,0.0496
71.2438,0.0496
71.2479,0.0585
71.2521,0.0547
71.2562,0.0560
71.2603,0.0560
71.2645,0.0572
71.2686,0.0509
71.2727,0.0534
71.2769,0.0509
71.2810,0.0572
71.2851,0.0534
71.2893,0.0572
71.2934,0.0547
71.2975,0.0547
71.3016,0.0547
71.3058,0.0547
71.3099,0.0560
71.3140,0.0509
71.3182,0.0572
71.3223,0.0560
71.3264,0.0496
71.3306,0.0560
71.3347,0.0534
71.3388,0.0547
71.3430,0.0521
71.3471,0.0572
71.3512,0.0547
71.3554,0.0534
71.3595,0.0560
71.3636,0.0534
71.3678,0.0572
71.3719,0.0547
71.3760,0.0547
71.3802,0.0521
71.3843,0.0509
71.3884,0.0585
71.3926,0.0547
71.3967,0.0560
71.4008,0.0534
71.4050,0.0534
71.4091,0.0560
71.4132,0.0534
71.4174,0.0547
71.4215,0.0560
71.4256,0.0521
71.4297,0.0560
71.4339,0.0547
71.4380,0.0534
71.4421,0.0534
71.4463,0.0560
71.4504,0.0496
71.4545,0.0560
71.4587,0.0572
71.4628,0.0521
71.4669,0.0547
71.4711,0.0547
71.4752,0.0547
71.4793,0.0572
71.4835,0.0547
71.4876,0.0534
71.4917,0.0521
71.4959,0.0560
71.5000,0.0521
71.5041,0.0560
71.5083,0.0547
71.5124,0.0560
71.5165,0.0572
71.5207,0.0560
71.5248,0.0547
71.5289,0.0547
71.5331,0.0547
71.5372,0.0547
71.5413,0.0547
71.5455,0.0534
71.5496,0.0560
71.5537,0.0521
71.5578,0.0572
71.5620,0.0534
71.5661,0.0547
71.5702,0.0521
71.5744,0.0521
71.5785,0.0560
71.5826,0.0547
71.5868,0.0534
71.5909,0.0547
71.5950,0.0547
71.5992,0.0547
71.6033,0.0572
71.6074,0.0560
71.6116,0.0547
71.6157,0.0560
71.6198,0.0534
71.6240,0.0547
71.6281,0.0547
71.6322,0.0547
71.6364,0.0547
71.6405,0.0521
71.6446,0.0547
71.6488,0.0560
71.6529,0.0547
71.6570,0.0560
71.6612,0.0521
71.6653,0.0560
71.6694,0.0560
71.6736,0.0572
71.6777,0.0560
71.6818,0.0547
71.6859,0.0547
71.6901,0.0560
71.6942,0.0560
71.6983,0.0560
71.7025,0.0521
71.7066,0.0572
71.7107,0.0547
71.7149,0.0560
71.7190,0.0560
71.7231,0.0534
71.7273,0.0521
71.7314,0.0496
71.7355,0.0470
71.7397,0.0572
71.7438,0.0560
71.7479,0.0560
71.7521,0.0560
71.7562,0.0534
71.7603,0.0521
71.7645,0.0521
71.7686,0.0560
71.7727,0.0572
71.7769,0.0547
71.7810,0.0572
71.7851,0.0547
71.7893,0.0534
71.7934,0.0521
71.7975,0.0547
71.8016,0.0534
71.8058,0.0534
71.8099,0.0534
71.8140,0.0547
71.8182,0.0560
71.8223,0.0560
71.8264,0.0521
71.8306,0.0560
71.8347,0.0572
71.8388,0.0547
71.8430,0.0534
71.8471,0.0585
71.8512,0.0572
71.8554,0.0560
71.8595,0.0547
71.8636,0.0585
71.8678,0.0521
71.8719,0.0534
71.8760,0.0521
71.8802,0.0521
71.8843,0.0572
71.8884,0.0547
71.8926,0.0547
71.8967,0.0534
71.9008,0.0547
71.9050,0.0509
71.9091,0.0547
71.9132,0.0521
71.9174,0.0547
71.9215,0.0547
71.9256,0.0521
71.9297,0.0534
71.9339,0.0496
71.9380,0.0521
71.9421,0.0534
71.9463,0.0572
71.9504,0.0547
71.9545,0.0560
71.9587,0.0547
71.9628,0.0560
71.9669,0.0560
71.9711,0.0534
71.9752,0.0572
71.9793,0.0547
71.9835,0.0585
71.9876,0.0560
71.9917,0.0560
71.9959,0.0572
72.0000,0.0547
72.0041,0.0560
72.0083,0.0560
72.0124,0.0560
72.0165,0.0572
72.0207,0.0547
72.0248,0.0598
72.0289,0.0572
72.0331,0.0572
72.0372,0.0534
72.0413,0.0547
72.0455,0.0547
72.0496,0.0585
72.0537,0.0534
72.0578,0.0585
72.0620,0.0560
72.0661,0.0560
72.0702,0.0521
72.0744,0.0560
72.0785,0.0560
72.0826,0.0547
72.0868,0.0521
72.0909,0.0560
72.0950,0.0560
72.0992,0.0534
72.1033,0.0560
72.1074,0.0560
72.1116,0.0547
72.1157,0.0560
72.1198,0.0547
72.1240,0.0560
72.1281,0.0547
72.1322,0.0560
72.1364,0.0534
72.1405,0.0560
72.1446,0.0572
72.1488,0.0560
72.1529,0.0585
72.1570,0.0534
72.1612,0.0598
72.1653,0.0547
72.1694,0.0560
72.1736,0.0547
72.1777,0.0560
72.1818,0.0521
72.1859,0.0560
72.1901,0.0560
72.1942,0.0547
72.1983,0.0560
72.2025,0.0572
72.2066,0.0534
72.2107,0.0572
72.2149,0.0534
72.2190,0.0534
72.2231,0.0560
72.2273,0.0560
72.2314,0.0560
72.2355,0.0560
72.2397,0.0509
72.2438,0.0534
72.2479,0.0560
72.2521,0.0560
72.2562,0.0560
72.2603,0.0560
72.2645,0.0547
72.2686,0.0547
72.2727,0.0560
72.2769,0.0547
72.2810,0.0560
72.2851,0.0585
72.2893,0.0534
72.2934,0.0534
72.2975,0.0585
72.3016,0.0521
72.3058,0.0598
72.3099,0.0547
72.3140,0.0547
72.3182,0.0534
72.3223,0.0585
72.3264,0.0534
72.3306,0.0598
72.3347,0.0547
72.3388,0.0560
72.3430,0.0572
72.3471,0.0534
72.3512,0.0547
72.3554,0.0521
72.3595,0.0585
72.3636,0.0521
72.3678,0.0572
72.3719,0.0547
72.3760,0.0572
72.3802,0.0534
72.3843,0.0560
72.3884,0.0547
72.3926,0.0585
72.3967,0.0560
72.4008,0.0547
72.4050,0.0521
72.4091,0.0560
72.4132,0.0560
72.4174,0.0534
72.4215,0.0534
72.4256,0.0534
72.4297,0.0572
72.4339,0.0509
72.4380,0.0547
72.4421,0.0547
72.4463,0.0572
72.4504,0.0534
72.4545,0.0547
72.4587,0.0509
72.4628,0.0560
72.4669,0.0534
72.4711,0.0585
72.4752,0.0572
72.4793,0.0509
72.4835,0.0572
72.4876,0.0496
72.4917,0.0572
72.4959,0.0521
72.5000,0.0560
72.5041,0.0560
72.5083,0.0560
72.5124,0.0585
72.5165,0.0534
72.5207,0.0572
72.5248,0.0585
72.5289,0.0534
72.5331,0.0547
72.5372,0.0534
72.5413,0.0572
72.5455,0.0560
72.5496,0.0572
72.5537,0.0560
72.5578,0.0521
72.5620,0.0496
72.5661,0.0560
72.5702,0.0534
72.5744,0.0534
72.5785,0.0547
72.5826,0.0547
72.5868,0.0534
72.5909,0.0534
72.5950,0.0547
72.5992,0.0509
72.6033,0.0585
72.6074,0.0560
72.6116,0.0560
72.6157,0.0572
72.6198,0.0560
72.6240,0.0560
72.6281,0.0547
72.6322,0.0560
72.6364,0.0560
72.6405,0.0534
72.6446,0.0598
72.6488,0.0521
72.6529,0.0572
72.6570,0.0534
72.6612,0.0585
72.6653,0.0560
72.6694,0.0547
72.6736,0.0585
72.6777,0.0572
72.6818,0.0585
72.6859,0.0560
72.6901,0.0521
72.6942,0.0547
72.6983,0.0509
72.7025,0.0534
72.7066,0.0521
72.7107,0.0547
72.7149,0.0509
72.7190,0.0534
72.7231,0.0521
72.7273,0.0509
72.7314,0.0521
72.7355,0.0521
72.7397,0.0534
72.7438,0.0521
72.7479,0.0560
72.7521,0.0547
72.7562,0.0547
72.7603,0.0534
72.7645,0.0547
72.7686,0.0547
72.7727,0.0547
72.7769,0.0598
72.7810,0.0572
72.7851,0.0547
72.7893,0.0572
72.7934,0.0547
72.7975,0.0572
72.8016,0.0521
72.8058,0.0534
72.8099,0.0598
72.8140,0.0534
72.8182,0.0560
72.8223,0.0547
72.8264,0.0572
72.8306,0.0560
72.8347,0.0585
72.8388,0.0547
72.8430,0.0547
72.8471,0.0521
72.8512,0.0585
72.8554,0.0547
72.8595,0.0585
72.8636,0.0534
72.8678,0.0547
72.8719,0.0585
72.8760,0.0547
72.8802,0.0560
72.8843,0.0560
72.8884,0.0509
72.8926,0.0547
72.8967,0.0572
72.9008,0.0547
72.9050,0.0521
72.9091,0.0509
72.9132,0.0547
72.9174,0.0560
72.9215,0.0623
72.9256,0.0470
72.9297,0.0560
72.9339,0.0534
72.9380,0.0560
72.9421,0.0560
72.9463,0.0585
72.9504,0.0598
72.9545,0.0534
72.9587,0.0547
72.9628,0.0572
72.9669,0.0521
72.9711,0.0560
72.9752,0.0560
72.9793,0.0572
72.9835,0.0534
72.9876,0.0572
72.9917,0.0547
72.9959,0.0534
73.0000,0.0560
73.0041,0.0534
73.0083,0.0534
73.0124,0.0560
73.0165,0.0585
73.0207,0.0585
73.0248,0.0534
73.0289,0.0560
73.0331,0.0560
73.0372,0.0547
73.0413,0.0560
73.0455,0.0509
73.0496,0.0560
73.0537,0.0534
73.0578,0.0547
73.0620,0.0534
73.0661,0.0572
73.0702,0.0509
73.0744,0.0560
73.0785,0.0547
73.0826,0.0560
73.0868,0.0534
73.0909,0.0509
73.0950,0.0572
73.0992,0.0572
73.1033,0.0560
73.1074,0.0509
73.1116,0.0572
73.1157,0.0547
73.1198,0.0521
73.1240,0.0585
73.1281,0.0534
73.1322,0.0547
73.1364,0.0572
73.1405,0.0560
73.1446,0.0534
73.1488,0.0521
73.1529,0.0560
73.1570,0.0560
73.1612,0.0572
73.1653,0.0572
73.1694,0.0572
73.1736,0.0509
73.1777,0.0585
73.1818,0.0547
73.1859,0.0534
73.1901,0.0521
73.1942,0.0521
73.1983,0.0598
73.2025,0.0509
73.2066,0.0598
73.2107,0.0534
73.2149,0.0521
73.2190,0.0560
73.2231,0.0521
73.2273,0.0572
73.2314,0.0496
73.2355,0.0585
73.2397,0.0483
73.2438,0.0521
73.2479,0.0585
73.2521,0.0560
73.2562,0.0521
73.2603,0.0534
73.2645,0.0534
73.2686,0.0585
73.2727,0.0572
73.2769,0.0572
73.2810,0.0534
73.2851,0.0547
73.2893,0.0560
73.2934,0.0585
73.2975,0.0598
73.3016,0.0509
73.3058,0.0521
73.3099,0.0572
73.3140,0.0547
73.3182,0.0547
73.3223,0.0585
73.3264,0.0534
73.3306,0.0572
73.3347,0.0547
73.3388,0.0585
73.3430,0.0547
73.3471,0.0585
73.3512,0.0560
73.3554,0.0560
73.3595,0.0534
73.3636,0.0534
73.3678,0.0572
73.3719,0.0572
73.3760,0.0560
73.3802,0.0534
73.3843,0.0534
73.3884,0.0547
73.3926,0.0560
73.3967,0.0534
73.4008,0.0483
73.4050,0.0560
73.4091,0.0496
73.4132,0.0572
73.4174,0.0496
73.4215,0.0521
73.4256,0.0534
73.4297,0.0547
73.4339,0.0560
73.4380,0.0585
73.4421,0.0560
73.4463,0.0585
73.4504,0.0547
73.4545,0.0572
73.4587,0.0547
73.4628,0.0560
73.4669,0.0496
73.4711,0.0534
73.4752,0.0547
73.4793,0.0521
73.4835,0.0585
73.4876,0.0547
73.4917,0.0496
73.4959,0.0534
73.5000,0.0560
73.5041,0.0572
73.5083,0.0534
73.5124,0.0547
73.5165,0.0547
73.5207,0.0560
73.5248,0.0547
73.5289,0.0560
73.5331,0.0560
73.5372,0.0521
73.5413,0.0496
73.5455,0.0560
73.5496,0.0534
73.5537,0.0547
73.5578,0.0560
73.5620,0.0560
73.5661,0.0547
73.5702,0.0509
73.5744,0.0534
73.5785,0.0496
73.5826,0.0534
73.5868,0.0572
73.5909,0.0547
73.5950,0.0572
73.5992,0.0560
73.6033,0.0509
73.6074,0.0534
73.6116,0.0585
73.6157,0.0598
73.6198,0.0560
73.6240,0.0598
73.6281,0.0560
73.6322,0.0547
73.6364,0.0534
73.6405,0.0585
73.6446,0.0585
73.6488,0.0560
73.6529,0.0585
73.6570,0.0534
73.6612,0.0534
73.6653,0.0547
73.6694,0.0560
73.6736,0.0560
73.6777,0.0560
73.6818,0.0547
73.6859,0.0534
73.6901,0.0585
73.6942,0.0547
73.6983,0.0547
73.7025,0.0560
73.7066,0.0509
73.7107,0.0547
73.7149,0.0534
73.7190,0.0585
73.7231,0.0521
73.7273,0.0560
73.7314,0.0521
73.7355,0.0572
73.7397,0.0509
73.7438,0.0547
73.7479,0.0521
73.7521,0.0521
73.7562,0.0572
73.7603,0.0547
73.7645,0.0534
73.7686,0.0547
73.7727,0.0547
73.7769,0.0521
73.7810,0.0547
73.7851,0.0534
73.7893,0.0585
73.7934,0.0547
73.7975,0.0560
73.8016,0.0534
73.8058,0.0572
73.8099,0.0521
73.8140,0.0534
73.8182,0.0547
73.8223,0.0547
73.8264,0.0572
73.8306,0.0547
73.8347,0.0560
73.8388,0.0547
73.8430,0.0572
73.8471,0.0547
73.8512,0.0585
73.8554,0.0534
73.8595,0.0560
73.8636,0.0560
73.8678,0.0547
73.8719,0.0534
73.8760,0.0547
73.8802,0.0547
73.8843,0.0547
73.8884,0.0534
73.8926,0.0534
73.8967,0.0560
73.9008,0.0547
73.9050,0.0547
73.9091,0.0534
73.9132,0.0534
73.9174,0.0521
73.9215,0.0534
73.9256,0.0547
73.9297,0.0534
73.9339,0.0560
73.9380,0.0560
73.9421,0.0534
73.9463,0.0560
73.9504,0.0534
73.9545,0.0560
73.9587,0.0560
73.9628,0.0547
73.9669,0.0547
73.9711,0.0572
73.9752,0.0547
73.9793,0.0560
73.9835,0.0547
73.9876,0.0547
73.9917,0.0560
73.9959,0.0572
74.0000,0.0547
74.0041,0.0572
74.0083,0.0560
74.0124,0.0560
74.0165,0.0547
74.0207,0.0547
74.0248,0.0560
74.0289,0.0572
74.0331,0.0572
74.0372,0.0560
74.0413,0.0560
74.0455,0.0560
74.0496,0.0534
74.0537,0.0560
74.0578,0.0560
74.0620,0.0534
74.0661,0.0547
74.0702,0.0560
74.0744,0.0534
74.0785,0.0560
74.0826,0.0560
74.0868,0.0534
74.0909,0.0547
74.0950,0.0521
74.0992,0.0509
74.1033,0.0572
74.1074,0.0534
74.1116,0.0547
74.1157,0.0572
74.1198,0.0560
74.1240,0.0560
74.1281,0.0560
74.1322,0.0572
74.1364,0.0560
74.1405,0.0547
74.1446,0.0547
74.1488,0.0560
74.1529,0.0572
74.1570,0.0560
74.1612,0.0547
74.1653,0.0547
74.1694,0.0547
74.1736,0.0560
74.1777,0.0572
